zAxisPos,xAxisPos,AgentID,collisions,topSpeed(mph),currentSpeed(mph),distanceOfTravel(meters),raycastLength,tractionControl,VelocityMagnitude(BETA),VehicleMass,Downforce
-166.3648,196.10299999999998,-320800,0,20.0,10.0,1131.249,6,0,4.511919,1361,5.464564
-166.0852,-288.9091,-352634,0,43.0,12.301730000000001,1836.5729999999999,1,0,5.499207,2506,8.636484
-165.6842,-52.09241,-320360,3,20.0,10.0,970.2421,3,0,4.523369000000001,5870,0.502775
-165.0337,-6.534259,-322296,1,35.0,18.70726,1673.844,8,0,8.362654,7336,7.434247999999999
-165.021,-257.6908,-352106,3,39.0,18.19005,2052.584,6,0,8.131449,508,3.2206930000000003
-164.9217,337.3808,-408830,3,36.0,16.75985,2792.256,4,0,7.492111,1118,5.458315
-164.3823,7.865928,-381704,2,35.0,17.5,2117.452,2,0,7.867061,3134,0.8500629999999999
-160.9669,341.5841,-437996,0,36.0,12.637889999999999,1883.595,4,0,5.6494800000000005,1118,5.458315
-149.3724,342.8393,-440196,0,32.0,16.0,1744.868,8,0,7.19798,4098,7.105482
-149.2618,74.57382,-381528,3,39.0,19.5,2276.261,6,0,8.762681,5725,2.193673
-135.5777,45.334740000000004,-439140,5,0.0,12.16813,1661.8220000000001,5,0,5.439488,3030,0.37905520000000004
-134.6834,113.9109,-380384,0,30.0,15.0,1930.372,2,0,6.748874000000001,1147,5.214017
-134.0402,142.5191,-409270,0,0.0,0.0,1086.376,5,0,0.06180702,937,8.544025999999999
-133.6781,-21.61075,-440284,5,0.0,0.0,1024.339,2,0,0.03290104,139,6.837638
-130.1888,134.6601,-381352,6,0.0,0.0,1603.1989999999998,2,0,0.05356444,493,2.751297
-128.556,133.5284,-381440,8,0.0,0.0,1877.9229999999998,7,0,0.06988055,2676,3.633125
-126.1597,134.7734,-439756,1,39.0,19.5,2017.297,6,0,8.760028,5725,2.193673
-123.6503,224.6017,-408038,3,20.0,10.0,1893.309,4,0,4.521584,7020,0.9956384
-114.029,-43.0119,-321416,3,44.0,22.0,1826.529,7,0,9.87688,6701,0.24503490000000003
-112.5811,-74.65049,-409094,1,31.0,15.5,2657.442,2,0,6.9722740000000005,7028,0.23825239999999998
-110.1078,-76.09602,-380912,2,43.0,21.5,2097.547,5,0,9.643415,3030,0.37905520000000004
-109.4158,73.77580999999999,-381616,0,43.0,14.20612,1150.5710000000001,3,0,6.350524,138,4.220197
-108.73299999999999,285.9753,-409182,2,38.0,19.09621,2917.761,9,0,8.536527,2105,5.804913
-105.7634,78.23129,-320096,1,20.0,10.0,1075.951,7,0,4.52463,5389,6.3220410000000005
-105.6739,195.0605,-323528,3,32.0,18.28989,1465.601,8,0,8.176082000000001,4098,7.105482
-104.8742,294.632,-320184,0,20.0,10.0,905.6564,7,0,4.518744,2499,2.785405
-104.1171,78.89354,-379592,2,34.0,15.26961,2096.764,4,0,6.825932000000001,4703,9.241696000000001
-102.5284,195.8901,-380208,1,31.0,15.5,1969.675,5,0,6.973395,937,8.544025999999999
-95.65253,195.2862,-321504,1,38.0,17.46302,1626.97,5,0,7.806446,3172,6.888597
-93.11224,-133.8319,-436676,4,20.0,10.0,1159.851,6,0,4.527086,7413,4.717373
-91.65876,-253.05200000000002,-351490,2,30.0,19.13199,1665.951,3,0,8.552521,7223,1.859479
-85.19467,344.1195,-382496,1,30.0,15.0,1973.386,4,0,6.749291,7160,2.699402
-84.5985,-255.4422,-379504,1,20.0,9.999998,1272.539,4,0,4.521772,3187,1.346459
-84.05736,344.0866,-349202,1,20.0,11.80711,1156.0410000000002,2,0,5.278098,7485,6.154612
-81.01218,226.0079,-322560,1,42.0,10.66877,1588.182,7,0,4.769232,1497,5.038979
-79.20721999999999,45.0806,-409534,6,35.0,8.92795,2198.881,4,0,3.9910370000000004,682,5.080798000000001
-76.07278000000001,-241.209,-349554,0,20.0,13.13957,1217.269,8,0,5.873747,7102,2.801346
-75.62463000000001,-64.1273,-378888,0,20.0,10.0,1325.996,8,0,4.521607,3715,9.096752
-75.2908,92.61253,-438524,6,37.0,14.33973,1619.844,2,0,6.410251000000001,282,0.2908893
-75.1583,-257.9585,-353074,5,39.0,7.244411,1790.205,6,0,3.23845,7014,5.835563
-74.18928000000001,-133.2409,-437292,3,20.0,10.0,1174.965,8,0,4.511258,2122,4.190197
-73.69241,300.16900000000004,-380560,0,30.0,15.0,1882.043,8,0,6.751791000000001,4047,1.131522
-71.22972,134.1768,-408390,1,10.0,10.0,1734.754,4,0,4.524718,5011,7.313003
-54.436319999999995,165.0101,-352986,7,35.0,17.5,1704.06,1,0,7.862983,1701,3.0292529999999998
-45.39796,47.65535,-439932,1,35.0,17.5,1853.172,2,0,7.867897999999999,3134,0.8500629999999999
-45.32695,-132.2891,-438788,0,30.0,15.0,1679.614,8,0,6.8089,4047,1.131522
-44.6773,255.09099999999998,-380736,3,35.0,18.45424,2145.4539999999997,8,0,8.249551,7336,7.434247999999999
-44.56262,206.8448,-380648,1,30.0,17.92016,1932.8110000000001,3,0,8.010798,7223,1.859479
-42.86489,169.4601,-323616,1,35.0,7.55836,962.9775,2,0,3.378793,139,6.837638
-42.474940000000004,75.35349000000001,-350346,0,10.0,5.0,1223.374,4,0,2.280694,3187,1.346459
-39.882059999999996,-316.017,-350170,6,20.0,9.999998,1271.0610000000001,4,0,4.505294999999999,5011,7.313003
-36.1863,-134.4946,-440636,3,42.0,22.03734,2063.583,7,0,9.851291999999999,3437,6.234212
-27.549740000000003,-162.6877,-353426,1,40.0,23.84151,1793.6270000000002,7,0,10.657810000000001,981,4.894718
-22.50921,103.9505,-407950,0,20.0,13.49876,1749.4720000000002,8,0,6.034315,3715,9.096752
-18.81888,285.8979,-439316,0,33.0,14.56688,1819.631,6,0,6.511792,2138,5.405807
-17.287779999999998,307.3505,-382056,5,35.0,5.015674,1081.431,2,0,2.242143,139,6.837638
-17.27368,-195.3543,-437820,3,0.0,2.251228,1161.9089999999999,4,0,1.0063600000000001,4703,9.241696000000001
-17.17902,-117.5391,-323704,0,35.0,17.5,1596.401,1,0,7.865194,1701,3.0292529999999998
-16.81259,35.56381,-322032,2,35.0,23.085079999999998,1672.16,4,0,10.31966,682,5.080798000000001
-16.46665,197.7467,-408918,3,44.0,15.0378,3205.6479999999997,7,0,6.722308,6701,0.24503490000000003
-16.43263,147.0749,-378360,2,10.0,10.0,1421.0020000000002,2,0,4.524164,7485,6.154612
-16.40314,-73.64631999999999,-352546,0,35.0,17.5,1834.3110000000001,2,0,7.866733,3134,0.8500629999999999
-15.79248,-67.45897,-323440,4,40.0,19.33999,1648.9129999999998,1,0,8.645502,7106,3.917767
-15.77147,-174.8947,-407422,2,20.0,10.0,1620.0739999999998,2,0,4.523674,7485,6.154612
-15.654929999999998,287.7351,-349906,0,10.0,5.0,1243.45,8,0,2.296703,2122,4.190197
-15.43405,3.805474,-350874,0,31.0,15.5,1812.28,2,0,6.971659,7028,0.23825239999999998
-14.56616,-183.25,-411470,6,42.0,9.475151,2683.9390000000003,7,0,4.235651,3437,6.234212
-14.06303,309.4614,-408478,5,20.0,10.0,1727.693,4,0,4.527666,7303,5.851449
-13.99646,290.6494,-322736,0,41.0,10.55675,1566.3729999999998,3,0,4.7191529999999995,3576,6.807281
-13.1729,316.1196,-411294,4,0.0,0.0,3014.282,6,0,0.05928925,7014,5.835563
-12.66475,-193.9845,-319832,0,30.0,11.95532,1170.639,4,0,5.344352,2268,6.336945
-10.92965,105.6309,-439668,1,38.0,19.0,1923.422,7,0,8.51735,2676,3.633125
-10.895760000000001,-314.3428,-381088,0,33.0,16.5,1977.145,6,0,7.40575,2138,5.405807
-9.351574000000001,-43.75761,-349290,0,20.0,10.0,1347.39,6,0,4.54243,7413,4.717373
-6.833674,-197.1908,-381000,0,42.0,21.0,2136.891,7,0,9.424961,1497,5.038979
-5.804721,315.0043,-351402,0,30.0,15.0,1742.672,8,0,6.749572,4047,1.131522
-5.05049,-13.339620000000002,-320976,0,30.0,16.13113,1068.606,4,0,7.211057,7303,5.851449
-3.38245,227.1707,-324144,1,40.0,21.95165,1611.286,7,0,9.812986,981,4.894718
-2.287303,135.1787,-379064,0,10.0,5.0,1349.9879999999998,8,0,2.291064,2122,4.190197
4.953837,-197.8954,-409006,2,38.0,19.8169,2930.225,5,0,8.858692999999999,3172,6.888597
9.992628,-194.6973,-409886,5,31.0,2.641787,2476.865,2,0,1.180951,1298,2.323268
13.38494,-91.35949000000001,-408654,2,34.0,17.0,2719.066,4,0,7.649827,4703,9.241696000000001
13.64618,-313.9555,-440372,8,0.0,12.724160000000001,1628.704,1,0,5.688046,1701,3.0292529999999998
17.13492,-313.9916,-436500,0,20.0,10.0,1173.723,4,0,4.525348999999999,2268,6.336945
17.84829,-300.2658,-380120,3,38.0,19.0,1875.5279999999998,9,0,8.534874,2105,5.804913
18.01923,-255.9609,-350962,0,38.0,11.98165,1930.744,9,0,5.356123,2105,5.804913
21.743920000000003,106.3142,-381880,0,40.0,20.0,2349.081,1,0,8.987732000000001,7106,3.917767
26.436459999999997,74.69511,-436852,2,10.0,5.0,1035.249,7,0,2.2882290000000003,2499,2.785405
29.44561,-135.8364,-437644,2,20.0,13.91025,1000.449,4,0,6.218262,7303,5.851449
41.48881,104.1358,-438172,0,38.0,19.0,1909.839,5,0,8.534635,3172,6.888597
43.326240000000006,-207.5475,-409622,1,30.0,15.10704,2355.762,8,0,6.753259,4047,1.131522
44.3707,-211.1269,-352722,1,40.0,20.0,2077.784,1,0,8.978174000000001,7106,3.917767
44.431999999999995,-229.94400000000002,-351930,2,33.0,15.739820000000002,1857.507,6,0,7.036131,2138,5.405807
45.8926,-76.86195,-352458,0,43.0,8.538657,1043.588,3,0,3.8170129999999998,138,4.220197
47.14103,-136.8548,-351138,9,37.0,10.3416,1300.41,2,0,4.622978,282,0.2908893
48.10923,194.0318,-378800,2,20.0,13.03427,1449.491,3,0,5.826674,5870,0.502775
48.42842,-146.6372,-439580,1,0.0,0.0,1907.592,2,0,0.05413951,493,2.751297
49.73338,-255.6185,-382408,1,0.0,0.0,2367.839,7,0,0.11618579999999999,3437,6.234212
49.94252,-135.7606,-382144,2,35.0,16.74642,2062.548,1,0,7.4861059999999995,1701,3.0292529999999998
52.02985,-163.3053,-353338,0,30.0,15.12263,1757.26,4,0,6.760225999999999,7160,2.699402
52.9249,-253.8568,-378272,0,20.0,13.8787,1265.016,4,0,6.204159,2268,6.336945
57.60194,-104.8635,-437116,2,10.0,5.0,1186.075,8,0,2.2982650000000002,3715,9.096752
60.28451999999999,-224.9162,-320712,2,20.0,10.0,1113.2089999999998,5,0,4.528842,6295,6.129537
72.85896,228.1604,-378976,2,20.0,11.26478,1398.6570000000002,4,0,5.035663,7020,0.9956384
73.36234,-245.0388,-352282,3,38.0,20.74785,1910.418,7,0,9.274854,2676,3.633125
73.49101999999999,12.1275,-322472,3,43.0,20.94006,1627.994,5,0,9.360776,3030,0.37905520000000004
74.37978000000001,-255.1628,-380472,1,35.0,19.889470000000003,2267.337,4,0,8.891134,682,5.080798000000001
74.59744,-291.1919,-437028,1,20.0,10.0,1234.065,3,0,4.52604,5870,0.502775
74.71822,251.1871,-381176,1,41.0,16.10582,2172.447,3,0,7.199742,3576,6.807281
75.4629,249.2377,-410414,5,40.0,16.235039999999998,2995.4829999999997,2,0,7.257503999999999,493,2.751297
76.52062,-278.9529,-350610,0,36.0,18.0,1950.1629999999998,4,0,8.073706,1118,5.458315
76.57968000000001,-24.59289,-379680,0,35.0,18.03521,2125.03,2,0,8.062232,977,2.5486169999999997
76.73617,-106.0016,-407598,5,10.0,5.0,1932.4229999999998,7,0,2.291137,5389,6.3220410000000005
77.90738,43.50377,-380296,1,37.0,18.13774,1934.7220000000002,2,0,8.108067,282,0.2908893
80.47124000000001,-10.68927,-323880,1,42.0,7.324236999999999,1581.132,4,0,3.274134,3483,8.860469
82.45763000000001,-284.4899,-320008,2,20.0,11.69519,1015.312,6,0,5.22807,7413,4.717373
83.46294,47.41158,-379152,2,30.0,14.731110000000001,1392.32,5,0,6.585208000000001,6295,6.129537
86.11163,254.9367,-322208,0,30.0,15.0,1522.4270000000001,3,0,6.751711,7223,1.859479
97.61861,285.347,-351754,0,43.0,21.566270000000003,1827.808,5,0,9.640709,3030,0.37905520000000004
103.5536,122.5854,-410326,0,39.0,19.5,3183.329,6,0,8.748809,508,3.2206930000000003
103.9804,-160.7387,-323000,1,38.0,19.0,1733.1229999999998,7,0,8.50559,2676,3.633125
104.2388,-220.6214,-410238,6,41.0,20.16405,3038.428,3,0,9.01388,3576,6.807281
104.5258,137.0231,-379856,1,44.0,11.27701,2259.311,7,0,5.04113,6701,0.24503490000000003
105.1309,89.22905,-349730,0,10.0,5.0,1250.122,8,0,2.290794,3715,9.096752
105.4145,282.0524,-438700,1,35.0,17.5,2046.421,4,0,7.853713000000001,682,5.080798000000001
107.0792,87.65489000000001,-321152,0,34.0,17.0,1542.299,4,0,7.651746000000001,4703,9.241696000000001
107.3235,74.39659,-407862,1,10.0,10.0,1864.092,3,0,4.519684,5870,0.502775
113.2581,287.2523,-410854,4,43.0,21.5,2931.1059999999998,1,0,9.652749,2506,8.636484
114.0015,-16.67045,-321768,2,31.0,15.5,1477.125,5,0,6.970264,937,8.544025999999999
115.1381,166.415,-349642,0,30.0,15.0,1173.611,3,0,6.744949,5870,0.502775
116.3176,-105.1804,-349114,0,20.0,9.999998,1178.193,4,0,4.520861,2268,6.336945
117.7021,43.755340000000004,-409358,2,37.0,23.85361,2500.481,2,0,10.663210000000001,282,0.2908893
120.5333,-283.1995,-378712,3,20.0,18.38008,1242.819,8,0,8.216396000000001,7102,2.801346
134.4674,206.3285,-381968,2,32.0,16.0,2022.685,8,0,7.197755,4098,7.105482
134.8293,-320.2575,-323792,1,39.0,11.05284,1781.225,6,0,4.940921,7014,5.835563
134.9008,27.94023,-350082,1,20.0,10.0,1118.295,6,0,4.521348000000001,1361,5.464564
135.7152,49.05295,-438612,2,30.0,15.0,1752.375,2,0,6.7823199999999995,1147,5.214017
136.9371,-182.87400000000002,-409798,0,35.0,17.5,2861.8709999999996,8,0,7.87925,7336,7.434247999999999
148.1989,-165.5291,-378448,0,20.0,20.0,1410.14,6,0,8.988669999999999,7413,4.717373
161.2449,286.7655,-410062,5,42.0,13.243479999999998,2994.755,7,0,5.920198,1497,5.038979
163.3374,104.1547,-411382,3,0.0,0.0,1995.4189999999999,4,0,0.06581098,3483,8.860469
163.9006,-11.96142,-437908,1,35.0,26.1317,1789.207,2,0,11.68158,977,2.5486169999999997
164.0114,243.5942,-410678,3,43.0,13.85494,1507.0510000000002,3,0,6.193536,138,4.220197
164.4188,188.3409,-378624,2,20.0,9.999998,1311.741,7,0,4.521305,2499,2.785405
167.614,-222.0838,-408214,1,20.0,10.0,1747.911,5,0,4.518137,6295,6.129537
168.5755,-44.02158,-411206,4,35.0,3.520593,2520.7729999999997,1,0,1.573801,1701,3.0292529999999998
173.0111,-44.21012,-407510,1,10.0,10.0,1697.98,6,0,4.527608,7413,4.717373
188.62099999999998,-76.04607,-410150,1,33.0,17.44331,2736.7,6,0,7.797636,2138,5.405807
189.5111,-44.5098,-436588,0,0.0,0.0,1066.195,2,0,0.05884896,7485,6.154612
190.0965,-254.4364,-350522,1,0.0,16.81886,1740.114,2,0,7.5184880000000005,977,2.5486169999999997
191.5275,-132.9734,-378536,1,20.0,10.0,1326.9589999999998,7,0,4.524744,5389,6.3220410000000005
193.5551,-11.36678,-410766,0,0.0,17.5,2774.741,2,0,7.853249000000001,3134,0.8500629999999999
194.09900000000002,-8.334571,-407774,1,20.0,12.71251,1909.565,8,0,5.682837,7102,2.801346
194.1328,-166.3269,-440724,1,30.0,15.14379,1772.569,4,0,6.769686999999999,7160,2.699402
194.81400000000002,-296.6823,-407686,2,20.0,10.0,1684.746,7,0,4.521478,2499,2.785405
195.2318,-38.09365,-323352,0,43.0,21.5,1712.0739999999998,1,0,9.647017,2506,8.636484
196.3648,124.0583,-439492,2,0.0,0.0,385.1795,6,0,0.06373847,508,3.2206930000000003
205.2989,-120.4096,-381264,0,0.0,0.0,1623.382,6,0,0.05527823,508,3.2206930000000003
206.7151,-133.4547,-382232,1,39.0,17.009710000000002,2211.9320000000002,6,0,7.603806,7014,5.835563
219.9764,226.1626,-321680,0,38.0,10.304260000000001,1554.644,9,0,4.606283,2105,5.804913
221.4234,-75.43958,-350786,0,38.0,19.0,2057.681,5,0,8.518276,3172,6.888597
223.8047,59.38794,-323968,1,42.0,21.0,1615.1370000000002,7,0,9.428372999999999,3437,6.234212
225.2382,223.5925,-408566,1,20.0,10.0,1531.0910000000001,4,0,4.521061,3187,1.346459
226.4462,-140.8664,-440460,1,39.0,19.5,2007.9279999999999,6,0,8.747464,7014,5.835563
230.747,-164.2529,-436764,1,20.0,10.0,1138.88,7,0,4.515213,5389,6.3220410000000005
237.5062,-225.0546,-379240,1,20.0,10.0,1326.81,6,0,4.517106,1361,5.464564
248.6641,13.91702,-321592,1,31.0,15.5,1418.925,2,0,6.964956,7028,0.23825239999999998
253.5336,102.7908,-381792,0,43.0,21.5,2155.1,1,0,9.639367,2506,8.636484
254.7381,79.27421,-380824,0,31.0,15.5,1901.0339999999999,2,0,6.972735000000001,1298,2.323268
256.3002,-203.9138,-408302,0,20.0,9.999998,1468.1470000000002,6,0,4.514823000000001,1361,5.464564
258.7823,103.3642,-440020,1,43.0,11.52505,2113.72,1,0,5.152011,2506,8.636484
265.3315,-228.9442,-322824,1,0.0,0.0,1536.111,6,0,0.05383087,508,3.2206930000000003
271.0722,44.01764,-351226,0,30.0,15.0,1710.13,2,0,6.749538,1147,5.214017
280.5777,102.012,-382584,0,40.0,13.94457,1954.989,7,0,6.233604,981,4.894718
283.8378,-38.77904,-320448,1,20.0,11.74436,1026.178,8,0,5.2500480000000005,3715,9.096752
283.8717,-157.1852,-323176,2,43.0,13.89241,935.6123,3,0,6.210286,138,4.220197
284.0174,-49.31132,-349994,2,20.0,11.531260000000001,1308.354,5,0,5.154787000000001,6295,6.129537
284.7188,-183.9418,-352898,1,0.0,2.403252,838.9507,2,0,1.074319,139,6.837638
285.7239,-181.995,-349818,0,20.0,9.999998,1269.272,4,0,4.517457,7020,0.9956384
297.7075,-105.336,-408126,1,20.0,10.0,1794.2179999999998,8,0,4.518373,2122,4.190197
298.8427,-75.00992,-437556,0,20.0,10.0,1090.149,4,0,4.521049,5011,7.313003
304.6346,106.7621,-411558,0,30.0,15.0,2602.071,4,0,6.800366,7160,2.699402
311.3074,-68.55051,-409974,0,43.0,19.71671,2801.803,5,0,8.813906,3030,0.37905520000000004
313.7079,-18.97535,-319920,2,30.0,15.0,1079.377,2,0,6.755738000000001,7485,6.154612
316.1105,138.6311,-380032,3,31.0,13.423029999999999,1972.734,2,0,6.0004610000000005,7028,0.23825239999999998
337.9953,-15.63256,-321856,0,37.0,11.20784,1490.047,2,0,5.01021,282,0.2908893
343.8282,133.3993,-323088,0,39.0,15.038529999999998,1718.108,6,0,6.722633,5725,2.193673
346.0287,38.28117,-322384,1,31.0,16.87302,1559.65,2,0,7.542700999999999,1298,2.323268
346.8559,-127.374,-379768,1,36.0,18.0,1843.395,4,0,8.085101,1118,5.458315
369.3937,-75.91584,-437732,0,30.0,11.10796,1169.8980000000001,4,0,4.965561,3187,1.346459
372.7645,-106.0063,-411030,1,32.0,16.0,2659.2870000000003,8,0,7.189863000000001,4098,7.105482
374.1285,-122.113,-321240,3,35.0,17.5,1613.892,2,0,7.861366,977,2.5486169999999997
374.319,95.13552,-320272,0,20.0,10.0,1121.8339999999998,8,0,4.518353,7102,2.801346
401.8176,16.260939999999998,-439844,0,43.0,12.74381,1049.396,3,0,5.69683,138,4.220197
403.0055,-152.023,-439404,3,41.0,19.3116,1841.2479999999998,3,0,8.632811,3576,6.807281
404.5096,-145.5224,-320888,2,20.0,10.0,1034.181,4,0,4.520506,5011,7.313003
457.1916,-14.42462,-436940,0,20.0,10.0,1147.231,8,0,4.525727,7102,2.801346
467.0188,-45.64274,-379944,0,38.0,19.0,1955.7579999999998,5,0,8.528399,3172,6.888597
475.8232,12.8818,-437380,0,20.0,10.28273,1332.0279999999998,5,0,4.596659,6295,6.129537
492.7744,0.8602390999999999,-438876,1,30.0,18.84049,1550.48,3,0,8.422213000000001,7223,1.859479
