zAxisPos,xAxisPos,AgentID,collisions,topSpeed(mph),currentSpeed(mph),distanceOfTravel(meters),raycastLength,tractionControl,VelocityMagnitude(BETA),VehicleMass,Downforce
-288.5191,75.35236,-388754,2,34.0,12.64054,521.8585,4,0,5.650666999999999,4687,5.567355
-288.3311,-42.82399,-430582,0,34.0,17.0,554.3236,7,0,7.641164999999999,2558,7.833674
-287.3511,197.0203,-339316,1,33.0,16.5,658.3539,5,0,7.416765,1435,3.225355
-286.9825,-42.28393,-387962,4,0.0,2.573947,443.1527,7,0,1.1506239999999999,5402,4.443555
-285.4618,-38.61087,-379074,2,20.0,10.0,383.0988,8,0,4.515016999999999,1007,9.339463
-285.4101,-201.9985,-423014,0,20.0,10.0,434.1277,7,0,4.529673000000001,3718,8.31513
-285.2902,-217.7677,-290346,4,20.0,10.0,567.7441,8,0,4.522254,3091,2.0693080000000004
-285.2637,54.23196,-246676,4,0.0,4.310887999999999,568.969,8,0,1.927084,329,7.3341970000000005
-285.1137,-223.0235,-388226,1,37.0,10.50192,544.2936,8,0,4.694647,2547,7.732991
-284.2645,74.4537,-384178,3,0.0,0.0,566.3462,6,0,0.07226898,7126,6.441576
-284.2302,37.043690000000005,-245620,6,10.0,4.999999,433.4063,1,0,2.290191,2506,8.636484
-284.0323,-157.5,-420374,5,30.0,15.0,334.5181,6,0,6.761373,3964,3.858932
-283.8253,-68.44089,-382506,1,30.0,15.0,547.2222,6,0,6.749675999999999,2394,7.919082
-283.7189,-165.0659,-330868,0,30.0,15.0,476.0087,8,0,6.756406,4047,1.131522
-283.5547,-194.4019,-429174,5,0.0,4.193917,403.3987,5,0,1.874795,2513,9.755142999999999
-282.8608,-135.1889,-418438,0,30.0,16.78955,404.7783,7,0,7.505388000000001,2676,3.633125
-281.3548,43.64783,-297210,7,41.0,11.45468,934.8046,4,0,5.120556,2614,7.043187
-280.3961,-165.9635,-418614,5,30.0,7.481685000000001,266.8824,3,0,3.3445169999999997,138,4.220197
-274.7449,196.4217,-248436,2,20.0,10.11073,552.9122,2,0,4.519773000000001,2955,1.2537530000000001
-274.6096,42.85503,-426270,2,44.0,25.74225,622.0448,3,0,11.507489999999999,578,4.263895
-273.32099999999997,-71.6721,-430846,4,42.0,19.262529999999998,359.4902,4,0,8.610876,2392,1.7873560000000002
-272.2668,46.747890000000005,-329284,0,20.0,15.214820000000001,395.0316,4,0,6.801438,7020,0.9956384
-268.6342,105.5281,-344244,2,40.0,20.0,578.4335,2,0,8.979728,3316,4.427606
-266.5098,102.8629,-301874,0,32.0,16.0,861.012,4,0,7.200276,2346,0.4269407
-266.4087,44.02301,-332540,0,20.0,10.0,367.5021,6,0,4.520665,7014,5.835563
-262.7807,-13.30675,-255564,0,33.0,0.7515649,828.2343,5,0,0.33597,716,3.719993
-260.8752,-14.62549,-340988,1,0.0,18.0,511.6952,8,0,8.089267,3639,8.050591
-259.7344,-136.6326,-251340,1,30.0,15.0,618.1137,1,0,6.7508919999999994,2003,8.914223
-257.3708,15.755170000000001,-387346,0,35.0,13.71284,576.1983,6,0,6.130012000000001,5703,0.7675960999999999
-257.1072,-251.3615,-377842,1,30.0,10.11439,457.3401,3,0,4.5214099999999995,7430,2.6840029999999997
-256.5705,-194.6561,-342044,0,33.0,16.767,635.3386,5,0,7.4953080000000005,716,3.719993
-256.4645,-251.4852,-251604,0,20.0,18.35549,646.0325,1,0,8.205403,6710,6.323258999999999
-256.2809,17.00245,-287970,0,20.0,10.0,562.5633,5,0,4.573014,3030,0.37905520000000004
-256.2278,80.5914,-248964,0,20.0,10.0,567.8829,3,0,4.575739,3814,1.0289979999999999
-256.1912,-196.8067,-383650,0,32.0,16.0,547.4811,9,0,7.198761999999999,4293,6.865821
-255.7714,-96.56735,-250636,6,10.0,10.0,488.0437,9,0,4.52555,5329,3.867268
-255.4503,12.79659,-342396,1,37.0,18.59609,648.8453,7,0,8.312961999999999,2805,7.107330999999999
-255.3863,-201.5043,-418790,1,30.0,15.0,443.08,1,0,6.743417,2506,8.636484
-254.9938,11.35712,-299234,2,38.0,12.73912,907.9511,5,0,5.694735,2513,9.755142999999999
-254.7482,-206.2978,-381626,6,20.0,10.0,345.8076,4,0,4.521726999999999,2125,9.951883
-254.5826,15.639610000000001,-251252,2,10.0,5.0,455.4632,8,0,2.290648,4701,4.675298000000001
-254.3138,102.3786,-286826,1,20.0,10.0,592.7152,4,0,4.518834,1118,5.458315
-254.0849,157.5038,-379690,0,20.0,13.4502,476.4393,7,0,6.012608,3718,8.31513
-253.9394,171.2464,-328844,2,20.0,10.0,370.8318,7,0,4.525049,5389,6.3220410000000005
-253.7295,-136.4399,-423366,7,30.0,15.0,279.9117,1,0,6.751819,3781,9.460042
-253.398,71.19019,-300730,11,35.0,16.965429999999998,664.1299,6,0,7.58401,5703,0.7675960999999999
-253.3138,-23.66623,-245180,2,20.0,11.88438,541.5753,2,0,5.312644000000001,493,2.751297
-252.8375,73.66226999999999,-424246,2,20.0,11.86801,305.1736,2,0,5.305324,625,8.291580999999999
-251.2971,222.0325,-299058,3,33.0,16.5,773.8149,8,0,7.424442,4990,6.442111
-251.2659,193.7264,-340460,2,41.0,20.452820000000003,698.8928,4,0,9.142968,2614,7.043187
-251.0733,-195.9741,-383034,4,36.0,17.52131,568.6682,1,0,7.832503,1668,1.404763
-250.3933,-103.9896,-332716,3,10.0,4.999999,371.3686,7,0,2.282475,3437,6.234212
-247.955,-137.9702,-382066,2,30.0,15.106879999999999,334.7196,9,0,6.753188000000001,4347,4.559906
-245.6755,-12.42581,-301698,1,0.0,0.0,669.7159,6,0,0.07014419,1962,2.866462
-244.0476,224.9987,-295274,2,30.0,15.0,598.6392,6,0,6.748805,1932,1.497112
-243.2694,76.29613,-285418,8,0.0,0.0,481.3661,2,0,0.06876568,7485,6.154612
-237.9824,133.34,-336940,0,20.0,10.0,405.5888,4,0,4.571157,1006,2.722359
-237.1533,14.366470000000001,-422926,0,20.0,10.0,340.5672,9,0,4.527988,7353,9.453121000000001
-234.43900000000002,-165.8753,-416326,0,30.0,15.0,465.1655,4,0,6.801767,5011,7.313003
-231.9762,136.5823,-340196,3,35.0,17.5,506.1119,8,0,7.868472,7404,2.167468
-228.7123,-163.5586,-378458,0,30.0,15.0,485.6122,8,0,6.743131,5646,5.013028
-227.3977,-13.9628,-427678,0,36.0,14.179910000000001,562.877,8,0,6.338805000000001,3639,8.050591
-226.9668,123.6444,-420286,0,20.0,10.11562,423.50199999999995,8,0,4.521957,3091,2.0693080000000004
-226.6228,126.3319,-250372,6,20.0,10.0,297.6726,7,0,4.577693,7185,1.634716
-226.4082,-21.62634,-252396,4,20.0,10.11536,538.9143,5,0,4.52184,2084,5.467229
-226.3547,219.1461,-332452,0,20.0,10.11095,367.7311,1,0,4.519869,1701,3.0292529999999998
-225.8924,49.92563,-344508,2,39.0,14.96178,546.9119,3,0,6.688322,2627,2.551169
-225.6515,83.82449,-377666,0,20.0,12.75707,434.6094,4,0,5.7027589999999995,7285,9.251206
-225.5005,-147.2546,-388666,5,37.0,18.78755,503.8643,6,0,8.398545,3719,2.614967
-225.4172,82.10995,-289554,12,20.0,10.0,537.0609,4,0,4.519735,7160,2.699402
-225.3857,-203.2368,-417734,0,20.0,10.0,351.7162,8,0,4.524171,7336,7.434247999999999
-225.29,-149.0299,-291402,0,20.0,10.0,630.8380000000001,3,0,4.53563,5872,9.285295
-225.0102,205.7648,-288410,1,20.0,10.0,738.4341,2,0,4.51489,493,2.751297
-224.9711,238.4669,-385410,1,33.0,16.5,610.7401,5,0,7.416988000000001,716,3.719993
-224.9623,-213.32,-253540,5,0.0,9.865134,712.5487,3,0,4.409984,6629,7.6551350000000005
-224.7489,-6.482692,-254508,2,0.0,1.748487,841.0905,8,0,0.7816213000000001,3639,8.050591
-224.5573,197.5571,-243332,1,20.0,10.0,558.0361,4,0,4.519725,3187,1.346459
-224.4003,10.32903,-248612,5,20.0,10.0,548.7677,8,0,4.51469,5646,5.013028
-224.3505,-176.5455,-290874,2,20.0,10.0,563.5708,2,0,4.517405999999999,1752,0.10104450000000001
-223.9621,-11.360619999999999,-336588,0,20.0,12.37675,419.1638,1,0,5.5327470000000005,6787,8.933539999999999
-223.9344,-242.7381,-329108,0,20.0,20.0,486.4037,3,0,8.975081,5870,0.502775
-223.8385,-227.0159,-384706,4,32.0,16.0,524.2421,1,0,7.192659,1141,9.162782
-223.8115,-112.1941,-298970,5,39.0,9.117318,729.3701,9,0,4.07569,4712,8.289425999999999
-223.7784,-203.4366,-337732,1,20.0,12.672880000000001,402.795,8,0,5.665124,4701,4.675298000000001
-223.2531,-217.6048,-424510,0,20.0,10.11337,409.5579,1,0,4.520954,2003,8.914223
-223.1435,210.7274,-427326,2,36.0,16.579829999999998,555.1411,6,0,7.411638000000001,2913,6.502192
-222.6713,-133.8737,-285770,1,20.0,10.12371,571.7068,8,0,4.5255730000000005,7102,2.801346
-219.8797,104.1072,-419670,5,20.0,9.484926,261.6723,3,0,4.240021,2995,2.113513
-218.1252,247.3241,-302490,5,36.0,8.104842999999999,604.346,5,0,3.6230860000000003,165,4.783823
-217.5777,-103.4864,-374058,0,20.0,10.0,466.3328,2,0,4.572278,1147,5.214017
-216.6687,44.700309999999995,-382418,1,10.0,5.0,328.7955,6,0,2.286073,1090,4.7245610000000005
-216.4942,44.53025,-294042,1,10.0,5.0,509.5121,8,0,2.302973,1396,8.40135
-216.1169,44.35335,-430318,1,44.0,18.28855,611.8032,2,0,8.175479,3707,5.592432
-216.0716,252.8852,-337380,2,20.0,10.0,331.80300000000005,3,0,4.573684,2644,7.793808
-214.8498,223.0564,-335708,1,20.0,10.0,333.7534,8,0,4.572057,1007,9.339463
-212.9888,135.4427,-288234,4,20.0,10.0,595.8283,3,0,4.521749,3576,6.807281
-212.2662,104.4093,-418350,5,20.0,10.0,329.9636,2,0,4.5139879999999994,493,2.751297
-210.6866,-75.30753,-293602,0,10.0,4.999999,595.0635,7,0,2.284194,7185,1.634716
-210.1302,-133.4743,-340284,0,32.0,16.0,608.2137,9,0,7.194971000000001,4293,6.865821
-209.6671,14.1124,-374938,0,20.0,16.435029999999998,410.7536,6,0,7.346908,508,3.2206930000000003
-207.1338,-107.4273,-300818,11,0.0,0.0,534.1003,5,0,0.06639361,4697,0.6091946
-205.4535,-194.82,-251956,0,20.0,10.0,556.889,6,0,4.519491,2229,3.257116
-204.3766,-194.997,-378370,0,20.0,10.0,497.3335,8,0,4.51696,630,5.906255000000001
-203.9873,-104.3534,-287794,4,20.0,15.917420000000002,487.1919,8,0,7.11552,7336,7.434247999999999
-203.36900000000003,104.6422,-243508,4,20.0,9.999998,517.3734,2,0,4.520935,977,2.5486169999999997
-201.0456,-136.4486,-423806,0,20.0,10.0,395.3464,9,0,4.5654639999999995,5329,3.867268
-200.7528,-71.04736,-421870,2,20.0,10.0,303.9292,9,0,6.040543,163,9.391259
-200.5607,-106.7031,-373706,1,20.0,8.949878,337.6084,2,0,4.000839,7028,0.23825239999999998
-200.4513,-69.66699,-428910,1,0.0,12.05273,570.9113,9,0,5.3879,4712,8.289425999999999
-200.2205,223.9122,-293162,3,20.0,10.08775,639.9604,8,0,4.509499,652,7.344367
-198.3853,47.36309,-329724,1,10.0,5.0,396.2408,4,0,2.287474,7303,5.851449
-197.3701,-91.09307,-342836,1,38.0,19.0,648.8818,2,0,8.533914999999999,1035,3.020652
-197.21099999999998,251.7439,-379514,0,20.0,10.0,382.2572,1,0,4.526103,6302,3.7933510000000004
-196.5473,-102.251,-341076,0,33.0,15.010539999999999,575.6842,6,0,6.710122,3787,3.189492
-196.46099999999998,158.0034,-285946,0,20.0,10.12963,582.9839,8,0,4.52822,3715,9.096752
-196.2008,175.3988,-430934,4,40.0,23.01598,446.6574,2,0,10.28877,3316,4.427606
-195.9766,-52.69144,-251164,0,0.0,0.0,608.4866,5,0,0.06543184,567,6.60916
-195.7839,7.031860000000001,-425038,2,10.0,0.0,331.5478,2,0,3.732975,1309,9.363958
-195.7187,23.854789999999998,-337820,1,20.0,13.10122,376.2378,1,0,5.856603,2003,8.914223
-195.4938,9.369576,-421958,2,10.0,5.0,325.094,9,0,2.2872169999999996,3938,3.346447
-195.3982,232.0678,-424422,1,20.0,10.0,386.62,8,0,4.521966,4701,4.675298000000001
-195.3698,5.6394400000000005,-245268,2,10.0,9.999998,572.485,7,0,4.522456,2676,3.633125
-195.3365,244.2261,-258820,7,37.0,20.6501,763.6823,6,0,9.231160000000001,3719,2.614967
-195.112,242.4165,-372034,0,20.0,10.0,401.8451,2,0,4.518415,7485,6.154612
-194.9865,-83.45152,-415270,3,20.0,10.0,299.487,4,0,4.520318,2268,6.336945
-194.5253,84.11336,-420110,6,20.0,10.0,328.832,5,0,4.524621,6665,7.848414999999999
-194.5213,178.5026,-384794,1,33.0,17.451320000000003,570.4596,4,0,7.801216,1209,0.7651933000000001
-194.4788,227.3014,-253716,2,35.0,17.62164,856.7707,8,0,7.8773539999999995,7404,2.167468
-193.9402,192.9093,-296506,1,32.0,16.0,786.1339999999999,4,0,7.19734,5616,0.8867605
-193.8562,70.49065999999999,-294746,0,20.0,10.0,571.7963,2,0,4.562501999999999,5318,1.9774470000000002
-193.7999,-14.4457,-373970,0,10.0,10.0,459.3584,2,0,4.502067,282,0.2908893
-193.3501,-125.7125,-424862,2,20.0,10.113480000000001,359.6722,3,0,4.521003,1197,1.8300419999999997
-193.3094,24.24984,-331836,1,20.0,10.11687,365.1212,6,0,4.522514,5725,2.193673
-193.1545,-126.178,-381802,2,20.0,10.11242,411.155,6,0,4.520529,2229,3.257116
-192.8162,44.53394,-342660,0,0.0,0.0,573.7134,1,0,0.06783663,5780,1.9854319999999999
-192.748,-245.9266,-291842,0,30.0,15.09932,638.2431,8,0,6.7498059999999995,5646,5.013028
-192.6917,-267.1108,-342220,1,39.0,22.14208,625.4302,9,0,9.898113,4712,8.289425999999999
-192.4657,-14.40245,-428646,0,31.0,10.842080000000001,508.9836,6,0,4.846705,3171,7.264201
-191.7706,-289.0331,-340108,2,36.0,14.714279999999999,635.8758,8,0,6.577685000000001,2302,3.1210310000000003
-191.6262,-283.8745,-333332,0,20.0,10.0,416.9792,4,0,4.493411,1290,5.488004
-191.4104,-221.138,-256268,1,35.0,17.5,878.722,4,0,7.869834,5306,9.306529
-190.4897,-44.24367,-243596,6,-0.05,10.0,457.7868,4,0,4.496643,1118,5.458315
-187.9588,-99.03983000000001,-430494,2,44.0,15.29096,631.0076,2,0,6.8354740000000005,1495,0.7698455
-187.9418,-46.5979,-290962,1,20.0,10.0,576.6047,5,0,4.569662,3966,5.0328349999999995
-186.0505,-43.26025,-254948,2,0.0,0.0,740.9656,4,0,0.06480591,1209,0.7651933000000001
-182.0681,284.7064,-332364,0,0.0,10.0,250.0822,2,0,4.484316000000001,139,6.837638
-181.2494,106.6546,-252572,1,20.0,10.114289999999999,542.7041,6,0,4.521362,1090,4.7245610000000005
-178.6635,104.9711,-416942,3,20.0,10.0,375.0843,5,0,4.521463,3172,6.888597
-172.7102,46.5585,-245004,6,20.0,10.10978,353.6744,3,0,4.51935,3576,6.807281
-172.1905,46.94611,-346092,1,38.0,19.0,642.7619,4,0,8.528297,718,2.3908
-171.5816,76.49773,-293074,0,20.0,10.0,534.62,7,0,4.569516999999999,3718,8.31513
-171.1747,-196.3122,-297034,0,32.0,16.0,868.2325,9,0,7.19733,4293,6.865821
-171.1476,195.2978,-430406,0,40.0,8.948421000000002,525.497,2,0,4.000188,4450,1.2904879999999999
-171.09400000000002,195.1477,-346004,2,32.0,14.767439999999999,515.8841,5,0,6.60145,321,9.377541
-170.8604,-282.4305,-423982,7,20.0,4.121982,384.0638,8,0,1.842638,1396,8.40135
-170.6413,-15.251520000000001,-344860,0,37.0,11.59654,599.3301,8,0,5.1839699999999995,2547,7.732991
-169.3051,196.253,-294218,5,0.0,10.0,562.9581,1,0,4.516255999999999,5171,5.015119
-168.532,-253.1153,-340548,2,37.0,10.75148,631.1759,3,0,4.8062059999999995,1860,7.445053
-167.3001,83.55431999999999,-389282,1,37.0,18.5,627.3719,3,0,8.307894000000001,789,8.156995
-167.1164,5.59328,-249492,0,20.0,17.22927,557.8179,7,0,7.701955,4716,4.072546
-166.0149,195.6573,-289818,0,20.0,10.0,610.7787,8,0,4.519737999999999,2221,9.645562
-165.8257,20.98837,-387170,6,44.0,22.8602,505.2798,2,0,10.21914,1495,0.7698455
-165.7129,-140.4211,-336764,0,30.0,15.0,522.5666,6,0,6.7384699999999995,7172,2.430599
-165.3355,232.3939,-298530,6,44.0,22.0,857.2723,7,0,9.872516000000001,5484,2.062304
-165.3052,-35.76546,-285506,2,20.0,11.41727,531.1047,6,0,5.103831,7413,4.717373
-165.1191,334.7583,-245444,1,30.0,10.00257,506.2747,3,0,4.471421,138,4.220197
-164.7054,-301.7733,-256004,1,38.0,16.69436,884.3306,5,0,7.462833,2513,9.755142999999999
-164.5699,283.3909,-372738,1,20.0,10.09866,368.6136,8,0,4.514378,2122,4.190197
-164.4687,-40.75116,-298002,4,34.0,9.939867,731.2654,6,0,4.443392,5421,7.436013000000001
-164.3368,-297.6872,-288146,4,20.0,10.0,466.9811,6,0,4.518493,2138,5.405807
-164.3366,185.3777,-256180,0,32.0,18.94715,823.1326,1,0,8.469892999999999,5780,1.9854319999999999
-164.2475,-98.92692,-246148,1,20.0,10.0,530.0298,4,0,4.523067,3483,8.860469
-163.9412,290.1632,-292370,5,30.0,14.7132,491.5745,8,0,6.577203,705,2.098505
-163.2766,-90.08443,-421518,5,20.0,10.232380000000001,325.9203,3,0,4.574152,2257,4.851408999999999
-162.9403,164.5622,-344596,2,39.0,19.5,586.9871,7,0,8.752386,5402,4.443555
-162.4294,-15.0558,-383210,0,30.0,15.0,577.0926,3,0,6.960153999999999,5546,9.795264
-162.4136,225.8026,-245972,1,20.0,10.0,572.4664,1,0,4.580255999999999,1701,3.0292529999999998
-161.841,-15.96807,-419582,0,0.0,0.1594933,363.1681,7,0,0.07129785,981,4.894718
-161.6499,-291.5261,-429526,1,0.0,9.991657,486.00699999999995,2,0,4.466543,1035,3.020652
-161.5804,286.8403,-418086,1,30.0,15.0,424.8508,6,0,6.735258,2138,5.405807
-161.2643,-161.8489,-387874,0,39.0,19.5,589.4387,3,0,8.758367,2627,2.551169
-160.2389,-283.7164,-430758,7,0.0,0.0,447.916,5,0,0.07046273,4697,0.6091946
-159.7892,283.5737,-384002,3,19.95,1.8168240000000002,355.2764,6,0,0.8121696999999999,2913,6.502192
-159.7427,44.08778,-420638,2,20.0,10.0,385.1268,1,0,4.5079139999999995,3692,8.432408
-159.2799,-13.955010000000001,-426974,6,0.0,0.0,403.0114,9,0,0.06992915,4293,6.865821
-159.2285,-75.48214,-300906,5,42.0,21.0,632.7834,4,0,9.396892999999999,2392,1.7873560000000002
-158.332,284.5414,-343716,3,40.0,9.822141,577.7949,2,0,4.390765,4450,1.2904879999999999
-157.8055,-314.61400000000003,-247996,3,20.0,10.0,591.1539,3,0,4.521816,7430,2.6840029999999997
-156.1451,-314.9497,-286122,6,0.0,10.0,445.751,8,0,4.521032,2122,4.190197
-154.8467,103.0316,-418966,1,20.0,10.1157,387.2949,8,0,4.5219949999999995,4098,7.105482
-154.6194,46.9053,-333156,0,20.0,11.85413,454.5294,8,0,5.299119,329,7.3341970000000005
-153.9109,106.7851,-242716,2,20.0,10.0,373.2779,8,0,4.5744940000000005,3715,9.096752
-153.4418,286.6259,-299762,3,32.0,16.43636,848.9322,8,0,7.3475,5858,7.869138
-152.2237,-17.10439,-345916,1,37.0,21.8933,598.2534,3,0,9.786904,789,8.156995
-151.9904,285.0088,-334916,1,20.0,10.0,321.3998,2,0,4.52113,2955,1.2537530000000001
-149.8302,254.8928,-380746,1,20.0,10.0,401.9167,3,0,4.525524,2644,7.793808
-149.3405,-314.8218,-287530,2,20.0,14.8873,560.8151,4,0,6.655031,682,5.080798000000001
-148.4144,-284.6446,-252044,4,20.0,10.0,610.3668,6,0,4.521568,1932,1.497112
-147.9482,-315.1103,-375202,0,20.0,10.0,373.735,6,0,4.5201910000000005,5725,2.193673
-147.6049,-76.48538,-375290,1,20.0,10.0,360.8162,3,0,4.500797,138,4.220197
-146.8738,104.4005,-249844,1,20.0,10.0,560.254,7,0,4.520144,3718,8.31513
-144.6604,344.2415,-247908,4,20.0,10.0,549.239,6,0,4.5221290000000005,3602,4.342715
-144.0764,-194.2809,-375730,2,30.0,10.212769999999999,369.3244,2,0,4.565386,139,6.837638
-143.2012,164.4425,-290522,2,20.0,11.836739999999999,568.3124,2,0,5.291347,3715,4.5735589999999995
-141.5692,285.3836,-246500,1,20.0,10.0,561.9534,3,0,4.519826,2995,2.113513
-140.2156,-134.2511,-243068,1,0.0,0.0,592.4248,6,0,0.07264494,1361,5.464564
-139.5311,253.7564,-431638,3,42.0,20.65046,574.4063,6,0,9.231319000000001,1962,2.866462
-139.2919,-286.3356,-379954,0,20.0,10.0,368.1512,1,0,4.511209,6787,8.933539999999999
-136.9808,161.5344,-334476,0,20.0,10.0,410.1529,3,0,4.523976,7430,2.6840029999999997
-136.9205,-318.6888,-248524,1,20.0,10.0,581.5316,8,0,4.5088610000000005,630,5.906255000000001
-136.7759,226.9564,-432166,4,43.0,12.767560000000001,656.1466,2,0,5.707447,5863,8.200889
-136.5391,-84.56628,-426534,1,30.0,15.134079999999999,501.3973,3,0,6.765345,5546,9.795264
-136.5108,-142.3971,-337204,1,-0.05,0.3496661,367.9542,6,0,0.15631029999999999,6660,4.319136
-136.4991,-201.0904,-386026,0,32.0,16.0,564.5316,1,0,7.196934,5780,1.9854319999999999
-136.361,-66.67083000000001,-343540,1,32.0,12.0656,552.8795,4,0,5.3936519999999994,3068,2.369606
-136.2466,-126.4895,-373178,1,20.0,12.31335,312.5974,4,0,5.504402,3187,1.346459
-136.1702,159.2933,-249228,1,20.0,10.0,332.9636,8,0,4.556787,1007,9.339463
-136.0668,140.6649,-377314,2,20.0,10.114310000000001,372.7295,1,0,4.521371,3692,8.432408
-135.9529,-186.7808,-332980,1,20.0,13.86925,397.48699999999997,3,0,6.1999319999999996,2995,2.113513
-135.7975,-140.2567,-250460,1,0.0,0.0,527.7917,4,0,0.1274549,1006,2.722359
-135.6204,-77.72131999999999,-419318,4,20.0,10.11387,278.9576,4,0,4.521175,3483,8.860469
-135.6166,-252.4789,-254596,2,33.0,11.96527,766.1932,6,0,5.348801,3787,3.189492
-135.4933,241.6899,-289026,1,20.0,10.0,606.7555,8,0,4.520323,4098,7.105482
-135.2492,-135.4045,-341780,4,0.0,0.0,588.7802,7,0,0.06639445,5484,2.062304
-135.1449,-105.3574,-255652,8,38.0,12.80405,583.4265,3,0,5.723762000000001,261,9.636234
-135.0623,-85.55917,-291930,1,20.0,9.999998,543.1232,9,0,4.48384,163,9.391259
-134.9714,182.4298,-422398,3,10.0,5.0,380.6374,8,0,2.286016,1007,9.339463
-134.5883,-80.80621,-426094,0,0.0,0.0,623.9023,8,0,0.05938224,5176,1.45728
-134.58,-121.6339,-293866,5,20.0,10.0,492.582,9,0,4.536222,5329,3.867268
-134.3358,71.1731,-256092,5,36.0,18.0,479.2821,9,0,8.075708,3088,5.074343
-134.1979,-77.83453,-247204,3,20.0,11.23978,523.0163,6,0,5.024489,3964,3.858932
-134.1464,132.0022,-258732,4,41.0,20.5,865.3618,6,0,9.199945,1847,2.605292
-134.1116,-174.983,-337996,2,20.0,10.0,425.5674,2,0,4.576942,5318,1.9774470000000002
-133.9497,-101.344,-252924,5,38.0,19.72733,599.1857,8,0,8.818652,5176,1.45728
-133.6931,-41.76442,-296418,4,36.0,17.90415,926.9066,1,0,8.003644,1668,1.404763
-133.6918,130.094,-334388,0,20.0,10.6038,393.1623,6,0,4.740188,3602,4.342715
-133.2885,-90.22910999999999,-296242,0,0.0,0.0,211.0839,6,0,0.06746776,1180,5.65089
-133.0084,75.67296999999999,-382858,2,34.0,19.561970000000002,518.0906,6,0,8.744733,1180,5.65089
-132.5962,43.83467,-294394,2,20.0,12.86483,511.8262,5,0,5.750929,567,6.60916
-131.6991,-44.910940000000004,-336852,0,20.0,10.11384,330.97,7,0,4.521161,7185,1.634716
-131.1667,226.4014,-431462,0,0.0,16.0,562.1516,2,0,7.194758,2537,1.5999860000000001
-129.2708,-285.8314,-291666,1,20.0,10.0,554.868,2,0,4.509192,2955,1.2537530000000001
-128.7335,-313.575,-292810,2,20.0,12.2591,610.132,5,0,5.480151,7420,0.34236479999999997
-128.28,312.48900000000003,-292546,0,20.0,10.034880000000001,533.168,2,0,4.485865,116,6.786944999999999
-128.1244,-133.4013,-339668,1,36.0,15.53995,610.07,1,0,6.94678,1668,1.404763
-127.7457,73.42356,-373002,2,20.0,10.0,393.4865,4,0,4.570842,5011,7.313003
-127.244,-312.8587,-384882,0,34.0,13.479000000000001,601.864,3,0,6.02548,7111,2.6164400000000003
-126.5895,-74.6163,-298882,3,38.0,7.763128,410.9835,3,0,3.47033,261,9.636234
-126.383,104.6201,-246236,3,20.0,10.0,438.2813,7,0,4.5195669999999994,3437,6.234212
-125.2301,283.0761,-384266,1,41.0,20.5,606.4914,8,0,9.21509,4966,0.2570514
