zAxisPos,xAxisPos,AgentID,collisions,topSpeed(mph),currentSpeed(mph),distanceOfTravel(meters),raycastLength,tractionControl,VelocityMagnitude(BETA),VehicleMass,Downforce
-164.6244,89.49128,-1070148,0,41.0,18.69521,1054.24,8,0,8.357266000000001,2221,9.645562
-164.3479,-324.2163,-1101106,6,20.0,10.0,876.9657,4,0,4.516458999999999,1118,5.458315
-164.1961,-296.0991,-1099874,0,20.0,10.0,829.008,7,0,4.520816,5389,6.3220410000000005
-163.5053,-24.37506,-1068916,2,39.0,21.495060000000002,1099.7730000000001,6,0,9.608877,5725,2.193673
-163.3967,-277.6488,-1102866,3,39.0,5.172462,1457.079,6,0,2.312232,5725,2.193673
-163.34,76.6947,-1004932,0,38.0,15.880579999999998,1429.747,8,0,7.099050999999999,705,2.098505
-163.1994,-279.5419,-1104274,1,43.0,5.150612000000001,1511.329,3,0,2.302464,6708,2.001041
-161.549,284.0815,-945244,7,44.0,22.0,873.2394,3,0,9.851664999999999,7420,7.819134
-161.4107,104.154,-1005284,0,36.0,15.721729999999999,1291.542,7,0,7.028042,4716,4.072546
-160.3551,340.2595,-1070764,3,38.0,12.49532,981.5491,6,0,5.5857470000000005,3964,3.858932
-159.6078,-256.4055,-946740,3,37.0,18.5,1225.619,7,0,8.282091000000001,817,7.786792999999999
-156.2448,-311.9001,-1002028,4,42.0,11.18355,1410.237,7,0,4.999354,3437,6.234212
-155.3706,-253.3961,-1033230,0,20.0,11.9375,867.3704,2,0,5.336386,977,2.5486169999999997
-154.6952,168.3029,-943132,4,43.0,7.060386,702.6747,3,0,3.156185,138,4.220197
-150.3348,-345.2288,-1034990,1,38.0,19.0,1309.04,7,0,8.534463,2676,3.633125
-149.5643,-76.68131,-1102338,3,42.0,21.0,1278.715,7,0,9.428180000000001,1497,5.038979
-146.5892,-15.7243,-1102074,0,20.0,15.182089999999999,1045.007,8,0,6.7868059999999995,7336,7.434247999999999
-146.3702,-284.8076,-1105858,5,31.0,15.5,1208.182,3,0,6.972952,2257,4.851408999999999
-137.9353,-135.4124,-947708,0,44.0,10.21481,1273.162,3,0,4.566299,4088,0.3196158
-137.1422,190.0344,-942956,3,38.0,12.93068,1287.323,7,0,5.780368,2676,3.633125
-136.5482,-84.82944,-940404,0,20.0,10.10546,819.7338,8,0,4.517416000000001,3715,9.096752
-136.437,-201.4049,-1039302,1,33.0,16.5,1203.246,5,0,7.423032000000001,7420,0.34236479999999997
-136.1616,137.3308,-945420,4,0.0,8.859775,1007.7710000000001,5,0,3.960561,3966,5.0328349999999995
-136.0129,248.5628,-999212,3,0.0,6.457022,746.9199,4,0,2.8864650000000003,4703,9.241696000000001
-135.81799999999998,259.0013,-1000004,0,20.0,10.07525,817.6311,2,0,4.503911,1147,5.214017
-135.7928,-147.3118,-942692,1,41.0,0.28844380000000003,1291.552,3,0,0.1289422,3576,6.807281
-135.7718,-19.00306,-1069708,0,42.0,19.345679999999998,1021.367,4,0,8.648048,3483,8.860469
-135.35399999999998,-162.6651,-1105682,0,41.0,21.87244,1518.675,3,0,9.777576,5872,9.285295
-135.2918,239.0919,-1040094,2,0.0,0.6040485999999999,1205.386,7,0,0.2700262,7185,1.634716
-134.8975,-305.623,-1005724,1,37.0,18.5,1416.254,8,0,8.299032,652,7.344367
-134.6673,239.8051,-998684,2,20.0,10.0,877.6335,8,0,4.520728,2122,4.190197
-134.2185,-225.2913,-1101898,4,30.0,10.98785,989.5782,8,0,4.9118699999999995,4047,1.131522
-134.1978,-311.8711,-1107266,0,34.0,14.10549,1353.09,9,0,6.305537,7353,9.453121000000001
-134.1856,260.3456,-998068,2,0.0,0.0,882.5612,6,0,0.08033435,7413,4.717373
-134.1599,240.7248,-1036046,1,30.0,0.3485663,1118.2160000000001,4,0,0.1558187,7160,2.699402
-133.8905,-147.1868,-943836,3,0.0,0.1904753,1158.864,4,0,0.08514766,3483,8.860469
-133.7676,-50.897859999999994,-1068476,0,33.0,17.66613,1031.325,6,0,7.897241,2138,5.405807
-133.6646,-70.59843000000001,-940932,3,20.0,10.0,751.2062,4,0,4.524774,7303,5.851449
-133.2314,-213.3838,-942428,0,0.0,0.0,161.9016,5,0,0.06622414,3030,0.37905520000000004
-131.0385,44.55635,-999300,0,20.0,10.102319999999999,853.0491,2,0,4.516012,977,2.5486169999999997
-129.2549,-225.5304,-1103570,6,0.0,19.5,1461.818,6,0,8.749586,7014,5.835563
-129.1411,269.462,-1069444,1,35.0,11.57385,639.7352,2,0,5.173826999999999,139,6.837638
-128.7037,-134.725,-1035694,2,35.0,13.72652,1186.6860000000001,1,0,6.136127,1701,3.0292529999999998
-123.5255,-45.11278,-1071292,1,39.0,19.5,1103.255,5,0,8.757781,3966,5.0328349999999995
-123.069,-255.8307,-946388,1,42.0,4.9211849999999995,751.8389999999999,9,0,2.199904,163,9.391259
-122.0899,46.988170000000004,-946564,1,39.0,16.99147,1304.338,6,0,7.595652,5900,2.8205720000000003
-113.7582,-164.4009,-945596,10,40.0,17.45127,948.7693,6,0,7.801194000000001,3602,4.342715
-111.5733,253.1007,-947884,3,42.0,21.0,1273.509,1,0,9.421622,3781,9.460042
-110.4729,252.0052,-1040182,3,37.0,12.05615,1181.307,4,0,5.389426,1006,2.722359
-107.3916,286.1411,-1003524,1,39.0,16.04586,1276.69,5,0,7.172936,3966,5.0328349999999995
-105.6991,296.5915,-946828,1,38.0,19.0,1298.121,8,0,8.526657,705,2.098505
-105.5051,-34.21559,-999388,3,20.0,10.0,763.5684,4,0,4.520906,1118,5.458315
-104.7585,-56.23203,-940580,0,20.0,10.0,821.1254,8,0,4.521529,2122,4.190197
-104.5633,281.2915,-1074372,1,40.0,17.6608,1068.399,8,0,7.894861,1396,8.40135
-104.1749,321.1465,-1103394,1,0.0,10.17912,751.2266,2,0,4.550344,139,6.837638
-103.3928,-37.888529999999996,-942780,3,39.0,3.6474949999999997,1354.1,6,0,1.63053,508,3.2206930000000003
-101.9703,-30.40315,-1102602,3,39.0,21.005470000000003,1124.568,6,0,9.390018,508,3.2206930000000003
-98.48438,-194.2174,-1100754,2,10.0,9.483284,877.0742,4,0,4.239286,7303,5.851449
-98.45752,-194.5398,-1072084,1,40.0,14.273829999999998,1137.103,8,0,6.380792,630,5.906255000000001
-96.63194,284.828,-1105946,1,30.0,15.0,1088.9180000000001,2,0,6.751463,2955,1.2537530000000001
-93.03058,195.1563,-1033406,2,20.0,10.0,710.7864,7,0,4.519404,6701,0.24503490000000003
-86.37856,344.7283,-1073228,3,44.0,22.59817,1180.654,1,0,10.102,6302,3.7933510000000004
-84.70293000000001,44.38024,-1101282,6,0.0,0.0,297.9484,5,0,0.06376073,3172,6.888597
-82.87656,-195.5467,-1067068,1,10.0,5.0,770.3542,2,0,2.287562,977,2.5486169999999997
-78.55093000000001,286.1151,-1004052,1,33.0,14.32833,1256.385,6,0,6.405153,5289,0.7448353
-76.17466999999999,11.455969999999999,-948412,2,0.0,15.902460000000001,996.6611,6,0,7.108834,6660,4.319136
-76.07172,9.747999,-1100930,0,20.0,10.08164,933.1669,4,0,4.506766000000001,4703,9.241696000000001
-76.06624000000001,340.3015,-1101722,2,20.0,10.0,795.0222,2,0,4.507765,1147,5.214017
-75.95898000000001,290.6163,-940492,5,20.0,6.611210000000001,673.8557,4,0,2.955391,7020,0.9956384
-75.70146,-46.45218,-1106738,7,0.0,0.0,1172.623,8,0,0.02168185,1007,9.339463
-75.58589,-11.54735,-1036222,9,42.0,22.66497,709.7656,3,0,10.131860000000001,2995,2.113513
-75.56702,241.0533,-1038774,3,37.0,16.969,1194.938,7,0,7.585607,817,7.786792999999999
-75.55836,296.7793,-940668,1,20.0,10.0,677.9916,5,0,4.531275,6295,6.129537
-75.10455,293.8271,-1035342,0,43.0,15.35215,1345.6670000000001,1,0,6.8628279999999995,2506,8.636484
-74.60868,167.2742,-1002292,4,42.0,21.0,1352.34,3,0,9.414564,2995,2.113513
-74.29983,33.392309999999995,-1066452,0,20.0,17.18926,637.6904,8,0,7.6840660000000005,2122,4.190197
-74.29306,-235.9655,-1032614,0,20.0,10.0,823.1261,8,0,4.521336,2122,4.190197
-74.00414,289.0359,-1107706,4,42.0,19.537229999999997,1144.4389999999999,1,0,8.733674,3781,9.460042
-73.83588,-45.63329,-1102250,4,0.0,0.03809193,720.7097,5,0,0.01702813,3030,0.37905520000000004
-73.81322,84.18208,-1104802,9,0.0,0.7520471,1040.286,2,0,0.3361855,3715,4.5735589999999995
-73.16638,-311.1137,-1006340,9,44.0,9.098522,1243.507,6,0,4.067287,2786,0.46584269999999994
-72.35276,-45.78608,-1102514,3,0.0,0.0,1104.858,3,0,0.01551159,3576,6.807281
-70.99226,-45.376870000000004,-1102690,5,0.0,0.03309896,1196.149,2,0,0.01479614,493,2.751297
-64.59966,164.9713,-1037542,2,43.0,21.5,1344.82,4,0,9.647255,7285,9.251206
-64.56949,284.7906,-1103042,2,35.0,19.35506,1157.389,2,0,8.652239999999999,3134,0.8500629999999999
-61.3544,-72.18281999999999,-1036310,1,41.0,20.5,1248.183,8,0,10.10367,2221,9.645562
-60.809309999999996,-73.35168,-1067332,0,20.0,10.115089999999999,634.4376,5,0,4.521721,3172,6.888597
-58.55356,135.0042,-1101546,7,10.0,5.0,846.9514,5,0,2.289311,937,8.544025999999999
-54.33736,345.3053,-1106826,6,42.0,15.92345,582.8296,2,0,7.118217,116,6.786944999999999
-52.9856,-196.2101,-1100050,1,20.0,14.32523,942.0026,8,0,6.4037690000000005,7102,2.801346
-51.52939,225.4604,-1037894,5,41.0,20.5,1251.764,3,0,9.205191000000001,5872,9.285295
-49.95361,-74.63901,-944012,4,0.0,0.0,980.4813,4,0,0.07299422,7160,2.699402
-49.593720000000005,-76.24865,-948060,3,0.0,0.0,795.2449,7,0,0.06265023,7185,1.634716
-47.63207,-75.03244000000001,-943660,7,0.0,0.0,826.7534,1,0,0.06381564,1701,3.0292529999999998
-47.600640000000006,-313.5773,-1105330,9,43.0,18.79412,1259.1689999999999,4,0,8.401484,7285,9.251206
-45.9275,133.8397,-1106298,0,37.0,13.788620000000002,1354.3029999999999,9,0,6.163888,3938,3.346447
-45.1324,146.77,-1105418,4,0.0,13.63626,1205.901,6,0,6.095778,3602,4.342715
-45.07397,153.4705,-1070940,0,43.0,17.609360000000002,1021.56,9,0,7.871865,484,4.652298
-44.88864,-155.4343,-940756,6,20.0,10.0,697.1237,6,0,4.518993,1361,5.464564
-43.3124,155.7428,-1102162,2,20.0,10.0,683.0194,2,0,4.513526000000001,1298,2.323268
-43.22452,-158.1705,-1036486,2,43.0,21.5,1383.266,3,0,9.649235000000001,6708,2.001041
-43.058659999999996,34.79683,-1104714,2,0.0,0.0,1117.133,6,0,0.06503261,3964,3.858932
-42.05767,163.5201,-1035078,2,39.0,7.799222,1170.171,6,0,3.486465,5725,2.193673
-41.69256,-44.326209999999996,-943396,2,40.0,20.0,1225.108,1,0,8.98477,7106,3.917767
-41.09708,225.6985,-941636,2,20.0,9.999998,733.2603,9,0,4.516818,2105,5.804913
-40.26242,-71.14138,-947796,4,0.0,0.0,977.3776,1,0,0.06174619,6787,8.933539999999999
-39.54972,103.7103,-1104538,8,32.0,16.0,863.0458,4,0,7.166733,3373,4.869832
-39.014179999999996,48.34343,-1073756,1,42.0,14.43074,1040.164,1,0,6.450933999999999,3781,9.460042
-38.23217,-73.2225,-944628,4,0.0,0.0,743.8522,5,0,0.06544027,6665,7.848414999999999
-35.343379999999996,105.756,-998156,0,20.0,9.999998,744.933,7,0,4.518873,5389,6.3220410000000005
-32.40728,-313.628,-1000180,1,20.0,10.11091,884.1819,8,0,4.519851,4047,1.131522
-31.871990000000004,-134.5512,-998332,2,20.0,0.13590479999999996,739.0743,8,0,0.06075314,7102,2.801346
-31.2491,-313.4272,-1073052,1,36.0,22.68374,948.9862,7,0,10.14025,4716,4.072546
-30.237820000000003,-135.5228,-998596,4,20.0,0.18968770000000001,666.8101,4,0,0.08479559,7020,0.9956384
-28.35561,-342.5521,-1072524,1,37.0,18.5,1093.141,3,0,8.313722,3814,1.0289979999999999
-28.05929,-316.1963,-1037806,4,0.0,0.0,237.0979,1,0,0.06668349,6200,6.938941000000001
-27.781709999999997,-136.9445,-1000708,1,0.0,0.0,778.6456,6,0,0.06658013,2138,5.405807
-27.081909999999997,-317.365,-1035166,3,0.0,0.14532279999999997,128.9858,3,0,0.06496327,138,4.220197
-25.169629999999998,-317.7601,-1040006,1,0.0,0.0,999.681,6,0,0.062466499999999994,7172,2.430599
-24.94641,103.6617,-946476,3,37.0,21.35292,1314.205,9,0,9.545338000000001,3938,3.346447
-24.31544,-196.0935,-1001060,2,38.0,21.15233,1199.423,7,0,9.455666,2676,3.633125
-20.71412,-104.0862,-1040270,3,44.0,10.05834,1262.91,6,0,4.496355,2786,0.46584269999999994
-20.054170000000003,-74.58863000000001,-941284,11,0.0,1.61067,615.0955,4,0,0.7200134,1118,5.458315
-19.52524,15.315620000000001,-1103922,1,40.0,12.49467,1301.9660000000001,7,0,5.585456,981,4.894718
-18.34789,41.20749,-1037102,4,0.0,0.0,1087.489,9,0,0.05346699,484,4.652298
-18.13346,50.04215,-1039830,6,31.0,1.0984200000000002,1041.126,1,0,0.4910238,6787,8.933539999999999
-17.69462,51.44515,-1036750,10,0.0,0.0,679.8501,4,0,0.24153289999999997,3373,4.869832
-17.50751,-254.2663,-1107882,3,35.0,14.466629999999999,1307.526,7,0,6.46698,7185,1.634716
-17.269660000000002,50.554790000000004,-1035518,10,32.0,0.8839181999999999,649.6804,8,0,0.3951356,4098,7.105482
-16.97147,-180.2535,-1033054,9,20.0,10.0,633.461,4,0,4.574049,3187,1.346459
-16.57541,-134.2835,-942604,3,33.0,18.88834,917.4568,6,0,8.443603999999999,2138,5.405807
-15.881960000000001,-134.1799,-1037630,2,0.0,13.05608,847.0555,6,0,5.836424,3602,4.342715
-15.85614,220.6749,-1033670,2,20.0,8.883051,689.8137,9,0,3.970966,2105,5.804913
-15.80406,50.94612,-1033582,9,0.0,0.0,589.799,2,0,0.11342809999999999,7028,0.23825239999999998
-15.21049,178.7225,-940140,2,20.0,9.999998,742.7907,7,0,4.520333,2499,2.785405
-14.54703,276.1464,-1006604,2,40.0,20.0,1254.508,8,0,8.976944,1396,8.40135
-14.00075,76.90214,-1066716,0,20.0,14.040920000000002,654.7781,4,0,6.276673000000001,5011,7.313003
-13.338370000000001,201.8007,-1037366,1,35.0,17.5,1151.754,2,0,7.862556,1752,0.10104450000000001
-13.05842,-95.11093000000001,-999124,4,20.0,10.0,771.6118,4,0,4.574794,3187,1.346459
-12.846060000000001,91.5944,-1069356,1,32.0,16.0,1027.014,8,0,7.198975,4098,7.105482
-11.49288,313.1292,-1038862,1,38.0,17.88966,1273.9589999999998,8,0,7.997166,705,2.098505
-10.93188,43.73843,-1034638,2,0.0,0.0,965.4056,6,0,0.06981521,2138,5.405807
-10.51217,-76.20324000000001,-1034814,1,39.0,19.5,1230.026,6,0,8.730898,508,3.2206930000000003
-10.02485,129.6017,-943572,7,35.0,6.439597,737.2147,2,0,2.878675,139,6.837638
-7.77355,-313.388,-1039478,1,0.0,0.0,207.9367,9,0,0.07027882,7353,9.453121000000001
-6.832213,-314.8242,-1036398,3,37.0,0.0,708.8205,8,0,0.07014243,329,7.3341970000000005
-5.352672,-313.5226,-1039742,2,0.0,0.0,195.58900000000003,3,0,0.06951243,4088,0.3196158
-5.20268,-374.556,-1071028,1,30.0,15.957729999999998,960.8635,1,0,7.133539,3692,8.432408
0.8665093,196.9093,-947532,0,33.0,16.5,1222.28,7,0,7.422002,3718,8.31513
1.485951,225.8555,-1105594,2,33.0,16.64021,1288.8239999999998,1,0,7.438631,6200,6.938941000000001
8.933043,-78.90633000000001,-1006516,11,0.0,0.0,1166.224,6,0,0.03782372,6660,4.319136
9.522226,-76.89104,-1004228,6,0.0,0.0,1041.588,2,0,0.03380152,2955,1.2537530000000001
10.71354,-75.38794,-1005460,5,0.0,0.0,1122.925,1,0,0.04134078,6302,3.7933510000000004
11.41007,-263.1416,-944804,2,42.0,21.0,1186.095,8,0,9.421202000000001,3091,2.0693080000000004
13.57746,-81.60896,-1000884,3,0.0,0.0,1278.153,6,0,0.05379124,508,3.2206930000000003
14.206220000000002,-293.7768,-1066188,3,30.0,15.0,744.2689,3,0,6.750608000000001,5870,0.502775
14.896239999999999,122.2016,-1099786,6,20.0,10.0,775.1001,6,0,4.5184489999999995,7413,4.717373
15.32135,-92.95879000000001,-1072876,2,42.0,11.47115,550.3679,2,0,5.127917,116,6.786944999999999
15.753689999999999,-83.3218,-1003172,3,0.0,0.0,500.2987,9,0,0.06014882,484,4.652298
15.8078,-249.5931,-999740,3,20.0,10.0,848.3969999999999,9,0,4.506954,2105,5.804913
15.9997,192.8228,-1005372,1,33.0,12.550310000000001,1347.683,5,0,5.610329,7420,0.34236479999999997
16.818579999999997,76.28011,-1037982,0,0.0,16.5,1055.785,6,0,7.388577000000001,5289,0.7448353
18.76539,-45.78315,-1003436,0,35.0,15.60653,1323.1229999999998,2,0,6.9765429999999995,1752,0.10104450000000001
19.002670000000002,-313.1639,-1100226,1,20.0,10.0,885.0551,8,0,4.523917,3715,9.096752
19.496489999999998,150.6835,-948236,1,44.0,22.0,1270.415,6,0,9.874108999999999,2786,0.46584269999999994
19.63279,-74.31268,-1001764,10,35.0,3.558271,739.9668,1,0,1.590644,1701,3.0292529999999998
21.408479999999997,-16.77998,-1002908,2,42.0,21.0,1423.1960000000001,8,0,9.42862,3091,2.0693080000000004
21.46211,195.5588,-1066980,0,20.0,9.999998,609.6178,4,0,4.521472,4703,9.241696000000001
22.39914,-46.69605,-1106562,7,37.0,18.5,688.1468,7,0,8.305516,817,7.786792999999999
25.09156,257.1214,-1072612,3,37.0,18.5,881.5197,7,0,8.307521000000001,817,7.786792999999999
25.2339,-73.76817,-1004756,5,37.0,10.54937,745.429,3,0,4.715858,3814,1.0289979999999999
27.3155,314.1541,-1037718,0,33.0,18.41379,1231.634,3,0,8.231465,7430,2.6840029999999997
38.56327,-16.413829999999997,-1038422,0,42.0,7.766121000000001,732.3203,9,0,3.471668,163,9.391259
40.38058,226.1028,-1073404,2,33.0,15.56155,943.6393,7,0,6.956436999999999,3718,8.31513
41.29273,-191.6208,-1105066,4,44.0,22.0,1323.39,3,0,9.86853,7420,7.819134
41.71391,-4.754637000000001,-1071644,2,0.0,0.0,977.9596,1,0,0.06463284,6200,6.938941000000001
42.67713,-164.4151,-1069180,3,43.0,21.5,1060.1,1,0,9.651452,2506,8.636484
43.350629999999995,-10.34323,-1068212,2,0.0,0.0,221.5371,2,0,0.1110421,1298,2.323268
43.41581,94.21828000000001,-1099698,0,20.0,10.10638,837.0502,2,0,4.517826,7485,6.154612
43.73217,-39.2863,-1065836,0,20.0,10.11984,802.9671,6,0,4.523846,7413,4.717373
43.84936,-13.76493,-1073932,4,-0.05,10.74248,1105.0510000000002,7,0,4.802181,7185,1.634716
44.31442,9.767903,-1070500,1,40.0,20.0,1195.846,5,0,8.943344999999999,6665,7.848414999999999
44.44107,-170.2319,-1070324,1,43.0,21.47103,1196.161,3,0,9.598134,6708,2.001041
44.60405,-170.0409,-999476,3,0.0,0.1297157,662.8433,7,0,0.05798644,6701,0.24503490000000003
44.74865,261.8584,-1101018,3,20.0,10.0,752.4159,2,0,4.515423,977,2.5486169999999997
44.77425,-232.9716,-1099610,5,20.0,10.0,862.1505,4,0,4.518257,2268,6.336945
44.86463,-122.7036,-941460,4,20.0,10.0,795.4413,5,0,4.519903,3172,6.888597
