zAxisPos,xAxisPos,AgentID,collisions,topSpeed(mph),currentSpeed(mph),distanceOfTravel(meters),raycastLength,tractionControl,VelocityMagnitude(BETA),VehicleMass,Downforce
-310.5883,-224.6893,-541430,0,20.0,9.305635,614.3530000000001,1,0,4.159873,3781,9.460042
-310.4591,-224.1747,-508038,4,20.0,0.0,502.0389,9,0,0.1245938,5329,3.867268
-310.45799999999997,-224.1749,-508038,4,0.0,0.1401736,502.0401,9,0,0.06266142,5329,3.867268
-308.4827,46.15937,-499942,0,20.0,12.17816,586.9653,8,0,5.443968,7102,2.801346
-308.3732,46.1626,-499942,0,20.0,12.28877,587.0748,8,0,5.493412999999999,7102,2.801346
-307.9455,-224.2791,-501438,4,0.0,5.446763,462.4216,5,0,2.4348520000000002,937,8.544025999999999
-307.8959,-224.2834,-501438,4,0.0,5.558719,462.4713,5,0,2.484899,937,8.544025999999999
-306.1126,222.7309,-538350,0,20.0,9.999998,682.2147,8,0,4.571382,3091,2.0693080000000004
-306.0211,222.7238,-538350,0,20.0,10.1137,682.123,8,0,4.5211,3091,2.0693080000000004
-304.98400000000004,45.704409999999996,-533862,0,20.0,10.0,654.8898,3,0,4.532062000000001,5870,0.502775
-304.894,45.6954,-533862,0,20.0,9.999998,654.9803,3,0,4.522599,5870,0.502775
-298.3511,195.3174,-61718,1,20.0,9.999998,768.1262,7,0,4.521389,2676,3.633125
-298.2624,195.3192,-61718,1,20.0,10.0,768.215,7,0,4.518879,2676,3.633125
-297.4963,-224.5781,-536854,4,20.0,10.0,670.7029,1,0,4.521323000000001,2506,8.636484
-297.4059,-224.5781,-536854,4,20.0,10.0,670.7934,1,0,4.5214099999999995,2506,8.636484
-296.8113,44.857690000000005,-469162,2,20.0,9.999998,487.9764,1,0,4.518542,2506,8.636484
-296.7205,44.86117,-469162,2,20.0,10.0,488.0673,1,0,4.5210099999999995,2506,8.636484
-292.9599,-14.68034,-468458,0,20.0,10.0,582.9397,6,0,4.517797,2138,5.405807
-292.8698,-14.66973,-468458,0,20.0,10.0,583.0304,6,0,4.517998,2138,5.405807
-291.101,103.3584,-467490,1,20.0,11.70095,653.8206,9,0,5.230644,2105,5.804913
-290.9977,103.37,-467490,1,20.0,11.598930000000001,653.7165,9,0,5.185036,2105,5.804913
-286.2168,-189.6237,-502054,0,20.0,9.460014,654.8591,2,0,4.228884,1298,2.323268
-286.16900000000004,-189.6938,-502054,0,20.0,9.430327,654.7742,2,0,4.215612999999999,1298,2.323268
-285.0445,-33.16689,-507862,0,20.0,10.0,713.1642,4,0,4.520487,1006,2.722359
-285.039,-33.07663,-507862,0,20.0,10.0,713.2546,4,0,4.520529,1006,2.722359
-283.4734,-260.20599999999996,-804424,2,30.0,11.928139999999999,1355.116,6,0,5.332204,7413,4.717373
-283.4369,-260.1062,-804424,2,30.0,11.83095,1355.01,6,0,5.288755999999999,7413,4.717373
-281.5632,-18.36965,-65942,1,-0.05,10.0,644.5234,7,0,4.50244,4716,4.072546
-281.5497,-18.45926,-65942,1,-0.05,10.0,644.4328,7,0,4.504855,4716,4.072546
-281.257,14.26239,-506366,0,10.0,5.0,587.1026,3,0,2.289548,3814,1.0289979999999999
-281.2116,14.254829999999998,-506366,0,10.0,5.0,587.0566,3,0,2.28697,3814,1.0289979999999999
-279.7748,-14.53125,-66822,2,0.0,0.0,502.9099,7,0,0.06135244,7185,1.634716
-279.774,-14.531329999999999,-66822,2,0.0,0.0,502.9107,7,0,0.06131092,7185,1.634716
-275.1053,224.8648,-65502,0,30.0,15.0,853.0583,7,0,6.745153,817,7.786792999999999
-274.9715,224.8816,-65502,0,30.0,15.0,852.9234,7,0,6.743415,817,7.786792999999999
-273.46299999999997,-255.2689,-64006,0,20.0,10.48569,899.4661,3,0,4.68739,7420,7.819134
-273.3684,-255.2665,-64006,0,20.0,10.34729,899.3715,3,0,4.625521,7420,7.819134
-273.2649,162.7784,-63302,0,20.0,10.11161,724.8807,4,0,4.520167,1290,5.488004
-273.17400000000004,162.7791,-63302,0,20.0,10.0,724.7898,4,0,4.568325,1290,5.488004
-265.7995,-135.9639,-805128,0,30.0,16.3192,1276.37,5,0,7.295128999999999,6295,6.129537
-265.653,-135.9713,-805128,0,30.0,16.416529999999998,1276.517,5,0,7.338638,6295,6.129537
-262.955,164.05599999999998,-808736,0,20.0,10.0,1133.422,8,0,4.519114,2221,9.645562
-262.9448,-76.57169,-537998,0,20.0,10.14045,634.9883,3,0,4.53306,6708,2.001041
-262.8662,164.0484,-808736,0,20.0,10.0,1133.333,8,0,4.521766,2221,9.645562
-262.8541,-76.5663,-537998,0,20.0,10.0,634.8975,3,0,4.575703,6708,2.001041
-262.2288,-137.7138,-467402,0,30.0,27.73825,690.5404,2,0,12.39976,7028,0.23825239999999998
-261.9808,-137.7098,-467402,0,30.0,27.652209999999997,690.2924,2,0,12.361289999999999,7028,0.23825239999999998
-256.026,51.4701,-811200,0,20.0,12.10154,1195.153,7,0,5.409718,817,7.786792999999999
-256.0237,51.36209,-811200,0,20.0,11.99024,1195.045,7,0,5.359964,817,7.786792999999999
-255.7355,-232.0159,-541694,3,30.0,15.0,720.6497,4,0,6.740972999999999,1006,2.722359
-255.7219,-232.1495,-541694,3,30.0,15.0,720.5154,4,0,6.741619,1006,2.722359
-255.2911,153.7395,-812080,0,20.0,10.0,1161.474,8,0,4.519429,652,7.344367
-255.2903,153.8299,-812080,0,20.0,10.0,1161.565,8,0,4.519208,652,7.344367
-254.9052,-61.99184,-538526,2,20.0,10.0,669.1671,2,0,4.520035,3715,4.5735589999999995
-254.9045,-62.08316,-538526,2,20.0,10.0,669.2584,2,0,4.522995,3715,4.5735589999999995
-252.815,-13.811760000000001,-539054,3,20.0,17.01755,581.4821,4,0,7.607310000000001,7285,9.251206
-252.6603,-13.80161,-539054,3,20.0,17.13515,581.6371,4,0,7.659877000000001,7285,9.251206
-251.78,-105.6334,-502318,2,10.0,5.0,641.0087,6,0,2.289272,2138,5.405807
-251.7351,-105.6437,-502318,2,10.0,5.0,640.9626,6,0,2.286508,2138,5.405807
-248.4247,15.540770000000002,-501086,0,20.0,10.0,561.1294,7,0,4.526333999999999,6701,0.24503490000000003
-248.3348,15.53054,-501086,0,20.0,9.999998,561.2198,7,0,4.5304459999999995,6701,0.24503490000000003
-246.312,135.672,-466610,1,20.0,12.36285,668.2731,6,0,5.52653,1361,5.464564
-246.2012,135.6855,-466610,1,20.0,12.48446,668.3847,6,0,5.580893,1361,5.464564
-241.7565,224.9133,-807416,1,30.0,15.0,1106.001,7,0,6.752206,2676,3.633125
-241.6219,224.9011,-807416,1,30.0,15.0,1105.866,7,0,6.752178,2676,3.633125
-239.4036,76.39268,-540990,1,20.0,13.35263,511.3737,9,0,5.968992,7353,9.453121000000001
-239.2832,76.39917,-540990,1,20.0,13.45854,511.4942,9,0,6.016334,7353,9.453121000000001
-227.8242,195.5886,-812784,1,20.0,10.0,1173.288,9,0,4.5219949999999995,5329,3.867268
-227.7452,195.63299999999998,-812784,1,20.0,10.0,1173.198,9,0,4.524341000000001,5329,3.867268
-227.6474,-194.5931,-66734,0,30.0,15.0,956.4463,6,0,6.753633,7172,2.430599
-227.513,-194.6111,-66734,0,30.0,15.0,956.5818,6,0,6.758261,7172,2.430599
-227.4749,182.2502,-809088,1,30.0,15.0,1221.56,5,0,6.805047999999999,6665,7.848414999999999
-227.4641,182.3849,-809088,1,30.0,15.10491,1221.695,5,0,6.752306,6665,7.848414999999999
-225.7474,-13.92428,-504254,0,20.0,10.0,555.7194,4,0,4.518292,1290,5.488004
-225.7382,-13.83425,-504254,0,20.0,10.0,555.8099,4,0,4.518528,1290,5.488004
-225.7005,218.9619,-62158,0,20.0,10.0,839.122,1,0,4.520698,7106,3.917767
-225.6843,218.8728,-62158,0,20.0,10.0,839.0314,1,0,4.520144999999999,7106,3.917767
-225.4718,-47.33003,-467314,0,20.0,10.0,531.8029,5,0,4.518016,3172,6.888597
-225.4333,-47.41165,-467314,0,20.0,10.0,531.8931,5,0,4.518669,3172,6.888597
-225.43099999999998,-218.2752,-539230,2,20.0,10.0,691.8291,3,0,4.51834,7430,2.6840029999999997
-225.4185,-218.1853,-539230,2,20.0,10.0,691.9198,3,0,4.524687999999999,7430,2.6840029999999997
-224.7737,-212.8563,-539934,6,20.0,10.0,565.1651,9,0,4.483509,163,9.391259
-224.7701,-212.7667,-539934,6,20.0,10.0,565.0754,9,0,4.483474,163,9.391259
-224.7676,203.9521,-471450,1,20.0,10.0,610.3615,6,0,4.520855,3602,4.342715
-224.7613,203.8617,-471450,1,20.0,9.999998,610.4521,6,0,4.520919,3602,4.342715
-224.5623,-4.710233000000001,-503198,0,20.0,10.0,551.7458,8,0,4.525669000000001,4098,7.105482
-224.5619,-4.800955,-503198,0,20.0,10.0,551.8365,8,0,4.519655,4098,7.105482
-224.3195,121.8088,-471098,0,20.0,10.25324,699.6146,3,0,4.5834790000000005,7420,7.819134
-224.3134,121.8999,-471098,0,20.0,10.10562,699.5233,3,0,4.517487,7420,7.819134
-223.6011,210.2696,-805744,1,20.0,10.0,1081.0439999999999,4,0,4.566635,1118,5.458315
-223.5953,210.1796,-805744,1,20.0,10.10828,1081.134,4,0,4.518676,1118,5.458315
-223.3902,-233.3408,-466082,0,20.0,14.063089999999999,679.5234,8,0,6.2865839999999995,7102,2.801346
-223.3806,-233.2157,-466082,0,20.0,13.95514,679.3979,8,0,6.238329,7102,2.801346
-223.158,-59.722840000000005,-65238,0,10.0,10.0,745.9983,9,0,4.522069,3938,3.346447
-223.153,-59.81318,-65238,0,10.0,10.0,746.0887,9,0,4.522124,3938,3.346447
-214.6494,-103.2848,-471186,0,20.0,10.11701,610.3929,2,0,4.522582,1752,0.10104450000000001
-214.5574,-103.2788,-471186,0,20.0,10.0,610.485,2,0,4.573779,1752,0.10104450000000001
-205.4009,45.09292,-806800,0,10.0,5.0,1210.251,2,0,2.288843,1298,2.323268
-205.3547,45.09489,-806800,0,10.0,5.0,1210.297,2,0,2.288831,1298,2.323268
-204.6909,254.42,-809352,0,20.0,10.0,1157.884,6,0,4.521903,3964,3.858932
-204.6004,254.4144,-809352,0,20.0,10.0,1157.7930000000001,6,0,4.521408999999999,3964,3.858932
-203.138,103.9014,-66998,1,20.0,14.01934,678.5853,6,0,6.267025,2786,0.46584269999999994
-203.0133,103.913,-66998,1,20.0,13.90596,678.4601,6,0,6.216342,2786,0.46584269999999994
-196.6879,-198.5271,-63214,1,30.0,15.0,828.1061,3,0,6.744888,6708,2.001041
-196.6028,-198.6328,-63214,1,30.0,15.0,827.9705,3,0,6.742155,6708,2.001041
-196.102,-215.3441,-809528,0,30.0,15.0,1187.163,9,0,6.744572,484,4.652298
-196.093,-215.2095,-809528,0,30.0,15.0,1187.028,9,0,6.744553999999999,484,4.652298
-195.2891,203.9672,-466698,1,20.0,10.0,680.784,4,0,4.534,5011,7.313003
-195.2824,204.0575,-466698,1,20.0,10.0,680.8745,4,0,4.521437000000001,5011,7.313003
-195.1843,-121.4321,-58990,0,20.0,10.10771,856.5925,8,0,4.5184239999999996,7102,2.801346
-195.1816,-121.3408,-58990,0,20.0,10.243360000000001,856.6839,8,0,4.57906,7102,2.801346
-194.7535,162.8893,-467050,0,20.0,10.370330000000001,671.9517,2,0,4.635819000000001,977,2.5486169999999997
-194.6888,162.9527,-467050,0,20.0,10.45508,672.0422,2,0,4.673707,977,2.5486169999999997
-194.3632,31.99165,-60310,1,20.0,10.95013,735.3972,2,0,4.895005,7028,0.23825239999999998
-194.3573,32.08903,-60310,1,20.0,10.81814,735.2997,2,0,4.836005,7028,0.23825239999999998
-194.1796,-78.30761,-471626,0,20.0,10.0,610.7203,1,0,4.517118,6200,6.938941000000001
-194.1777,-78.39829,-471626,0,20.0,10.0,610.811,1,0,4.526635,6200,6.938941000000001
-194.0996,216.7134,-534478,1,20.0,14.010110000000001,684.2933,4,0,6.2629,7303,5.851449
-194.0912,216.5872,-534478,1,20.0,14.148670000000001,684.4197,4,0,6.324841999999999,7303,5.851449
-193.9777,-71.27208,-470746,0,9.95,10.0766,586.9201,6,0,4.5045150000000005,3964,3.858932
-193.9733,-71.18245999999999,-470746,0,20.0,9.95,586.8304,6,0,4.560897,3964,3.858932
-193.6686,89.08533,-541342,1,20.0,15.573920000000001,719.1883,1,0,6.961967,6787,8.933539999999999
-193.6611,88.94389,-541342,1,20.0,15.689110000000001,719.33,1,0,7.01346,6787,8.933539999999999
-193.5145,30.979129999999998,-500294,0,20.0,10.11524,693.8077,8,0,4.521789,2122,4.190197
-193.50599999999997,30.88805,-500294,0,20.0,10.0,693.8992,8,0,4.572355,2122,4.190197
-192.8894,193.8848,-535182,1,20.0,13.8725,659.6185,9,0,6.201386,2105,5.804913
-192.8312,-208.4586,-808824,0,30.0,16.40067,1439.955,8,0,7.331544999999999,329,7.3341970000000005
-192.8276,-208.312,-808824,0,30.0,16.342979999999997,1439.808,8,0,7.305757000000001,329,7.3341970000000005
-192.7664,193.896,-535182,1,20.0,13.76649,659.4949,9,0,6.153997,2105,5.804913
-191.7551,194.1555,-63654,0,20.0,11.71042,762.0549,6,0,5.234875,3964,3.858932
-191.7259,-102.6996,-472418,0,20.0,10.0,542.9327,6,0,4.517735,5900,2.8205720000000003
-191.6578,-102.759,-472418,0,20.0,10.0,543.023,6,0,4.5330699999999995,5900,2.8205720000000003
-191.6501,194.1559,-63654,0,20.0,11.58923,761.9499,6,0,5.180701999999999,3964,3.858932
-189.6347,-135.8792,-473650,0,0.0,0.0,674.9241,1,0,0.06034813,6787,8.933539999999999
-189.6337,-135.8792,-473650,0,0.0,0.0,674.9231,1,0,0.06064513,6787,8.933539999999999
-187.3852,73.3382,-61454,1,20.0,2.8422110000000003,683.9739,3,0,1.270546,3576,6.807281
-187.3599,73.3345,-61454,1,20.0,2.716484,683.9484,3,0,1.214343,3576,6.807281
-187.1357,163.3867,-473914,0,0.0,0.0,705.2615,7,0,0.06435943,7185,1.634716
-187.1346,163.3863,-473914,0,0.0,0.0,705.2604,7,0,0.07685713,7185,1.634716
-184.5367,75.29456,-58550,1,20.0,10.0,599.2166,4,0,4.521767,2268,6.336945
-184.4466,75.28822,-58550,1,20.0,10.0,599.3069,4,0,4.52177,2268,6.336945
-176.6458,165.4783,-805040,1,20.0,10.0,1198.252,8,0,4.520079,2122,4.190197
-176.5567,165.4747,-805040,1,20.0,10.0,1198.3410000000001,8,0,4.517951,2122,4.190197
-170.7372,-43.784659999999995,-804952,0,20.0,10.10983,1227.991,4,0,4.519371,7020,0.9956384
-170.6475,-43.80332,-804952,0,20.0,10.0,1228.0819999999999,4,0,4.566168,7020,0.9956384
-168.8549,75.97463,-811640,1,20.0,12.10186,1252.004,7,0,5.40986,4716,4.072546
-168.7463,75.98304,-811640,1,20.0,12.21936,1252.112,7,0,5.462386,4716,4.072546
-166.4308,-15.97891,-502494,0,20.0,16.09502,704.1376,6,0,7.194913000000001,508,3.2206930000000003
-166.3773,-95.22381999999999,-536238,7,20.0,10.0,497.5887,3,0,4.518428,3576,6.807281
-166.3613,-95.13535999999999,-536238,7,20.0,10.0,497.6786,3,0,4.518241000000001,3576,6.807281
-166.287,-15.982729999999998,-502494,0,20.0,16.00194,703.9937,6,0,7.153303999999999,508,3.2206930000000003
-165.2871,27.243240000000004,-809968,0,30.0,21.014960000000002,1350.9289999999999,4,0,9.394258,7285,9.251206
-165.2747,27.43112,-809968,0,30.0,20.91636,1350.741,4,0,9.350184,7285,9.251206
-164.3964,-299.7484,-806888,1,20.0,10.0,1170.897,5,0,4.51932,3030,0.37905520000000004
-164.3938,-299.6586,-806888,1,20.0,10.0,1170.807,5,0,4.522144,3030,0.37905520000000004
-164.2633,179.521,-469338,0,20.0,10.0,709.6918,8,0,4.519814,4098,7.105482
-164.25599999999997,179.6111,-469338,0,20.0,10.0,709.6013,8,0,4.519558,4098,7.105482
-164.2303,224.0598,-473122,1,20.0,10.0,705.7417,5,0,4.517363,7420,0.34236479999999997
-164.2264,224.15,-473122,1,20.0,9.999998,705.6514,5,0,4.520282,7420,0.34236479999999997
-164.1835,200.5276,-64094,0,20.0,9.999998,756.2610000000001,2,0,4.499381,1752,0.10104450000000001
-164.1579,200.4399,-64094,0,20.0,9.999998,756.3524,2,0,4.501945,1752,0.10104450000000001
-164.025,-74.05254000000001,-502406,1,20.0,9.999998,563.4809,3,0,4.5186150000000005,3576,6.807281
-164.014,-73.96297,-502406,1,20.0,10.0,563.3907,3,0,4.518253,3576,6.807281
-163.8761,186.9366,-535710,0,20.0,14.1738,667.7719,3,0,6.336076,7223,1.859479
-163.8663,186.8092,-535710,0,20.0,14.28551,667.8997,3,0,6.386013,7223,1.859479
-163.7687,295.9532,-506718,0,30.0,23.19604,573.5358,2,0,10.36926,116,6.786944999999999
-163.7673,295.7456,-506718,0,30.0,23.223229999999997,573.7434,2,0,10.38142,116,6.786944999999999
-163.4199,28.74454,-540902,0,30.0,17.29939,519.5349,1,0,7.733298,6302,3.7933510000000004
-163.4072,28.58949,-540902,0,30.0,17.435589999999998,519.6904,1,0,7.794186,6302,3.7933510000000004
-163.3521,-97.10611999999999,-541958,0,20.0,2.223955,607.7355,6,0,0.9941686,6660,4.319136
-163.3503,-97.08649,-541958,0,20.0,2.080156,607.7158,6,0,0.9298865,6660,4.319136
-163.2362,-103.5675,-503462,1,20.0,12.11449,527.8629,6,0,5.415507,7014,5.835563
-163.1812,-103.6605,-503462,1,20.0,11.9896,527.7549,6,0,5.359677,7014,5.835563
-163.1695,101.1307,-535798,1,20.0,10.0,653.2686,8,0,4.566726,7336,7.434247999999999
-163.1311,101.2135,-535798,1,20.0,10.10727,653.1774,8,0,4.518224,7336,7.434247999999999
-157.2807,254.4358,-469778,0,20.0,10.0,670.5518,7,0,4.533378,3437,6.234212
-157.1902,254.4408,-469778,0,20.0,10.0,670.4611,7,0,4.518194,3437,6.234212
-156.1617,-187.2992,-808032,1,20.0,5.7853010000000005,1012.862,2,0,2.586187,139,6.837638
-156.1143,-187.3164,-808032,1,20.0,5.78388,1012.9119999999999,2,0,2.585552,139,6.837638
-153.5769,-194.8131,-809616,2,0.0,10.0,1113.922,1,0,4.521593,3692,8.432408
-153.4867,-194.8193,-809616,2,0.0,10.0,1114.012,1,0,4.52188,3692,8.432408
-151.9168,-344.4373,-534214,0,20.0,10.0,614.4658,5,0,4.519532,6295,6.129537
-151.856,-76.49897,-465730,0,20.0,10.49386,628.2196,2,0,4.69104,7485,6.154612
-151.8266,-344.4403,-534214,0,20.0,10.0,614.5561,5,0,4.519643,6295,6.129537
-151.7622,-76.49587,-465730,0,20.0,10.37481,628.1257,2,0,4.637822,7485,6.154612
-151.7269,162.9258,-806976,0,20.0,10.11213,1168.715,7,0,4.520397,1497,5.038979
-151.6365,162.9253,-806976,0,20.0,10.0,1168.625,7,0,4.580286,1497,5.038979
-148.5091,283.0899,-534038,3,20.0,12.67343,629.1084,4,0,5.665369999999999,7020,0.9956384
-148.39600000000002,283.0918,-534038,3,20.0,12.55832,628.9953,4,0,5.613911,7020,0.9956384
-147.5511,74.36026,-507070,0,20.0,10.0,703.4485,1,0,4.519346,6302,3.7933510000000004
-147.4611,74.3531,-507070,0,20.0,10.0,703.3582,1,0,4.5256300000000005,6302,3.7933510000000004
-146.8799,224.4771,-502846,0,20.0,10.0,531.9996,3,0,4.484789,138,4.220197
-146.7904,224.4709,-502846,0,20.0,10.0,531.9099,3,0,4.484783,138,4.220197
-145.9093,283.9877,-472242,0,30.0,12.98811,586.1271,9,0,5.80604,163,9.391259
-145.7938,284.0021,-472242,0,30.0,13.00638,586.2435,9,0,5.814208,163,9.391259
-145.406,-104.7875,-812168,1,20.0,10.0,1058.2169999999999,3,0,4.520375,4088,0.3196158
-145.316,-104.7865,-812168,1,20.0,10.0,1058.307,3,0,4.520308,4088,0.3196158
-143.4946,-193.3761,-59254,0,20.0,10.12417,846.1073,4,0,4.525780999999999,7020,0.9956384
-143.4032,-193.3839,-59254,0,20.0,10.0,846.1991,4,0,4.581357,7020,0.9956384
-142.8985,-133.524,-805304,0,0.0,0.0,1095.269,4,0,0.06609095,5011,7.313003
-142.8974,-133.5243,-805304,0,0.0,0.0,1095.27,4,0,0.061971000000000005,5011,7.313003
-142.5789,-136.5468,-804512,0,20.0,10.114939999999999,1196.644,7,0,4.521654,5389,6.3220410000000005
-142.4886,-136.5397,-804512,0,20.0,10.0,1196.553,7,0,4.582085,5389,6.3220410000000005
-140.9785,-73.69226,-500470,0,20.0,6.913233,687.6483,6,0,3.090404,1361,5.464564
-140.9174,-73.70814,-500470,0,20.0,7.02884,687.7114,6,0,3.142083,1361,5.464564
-139.6701,224.1232,-538790,0,20.0,10.0,679.0941,3,0,4.533725,7420,7.819134
-139.5902,224.1676,-538790,0,20.0,10.06707,679.0028,3,0,4.500257,7420,7.819134
-139.0375,-74.90462,-61982,0,20.0,10.0,710.3038,2,0,4.525323,3134,0.8500629999999999
-138.9722,-74.84184,-61982,0,20.0,10.0,710.2133,2,0,4.524994,3134,0.8500629999999999
-137.3606,167.0273,-58726,1,10.0,4.999999,661.4729,6,0,2.300005,7413,4.717373
-137.3271,167.05900000000003,-58726,1,10.0,5.0,661.4268,6,0,2.287051,7413,4.717373
-137.2731,284.2497,-540374,0,20.0,11.47883,645.001,8,0,5.131352,705,2.098505
-137.2059,284.1716,-540374,0,20.0,11.56785,645.1041,8,0,5.171144,705,2.098505
-136.9387,-26.682370000000002,-470834,0,20.0,10.0,647.3009,2,0,4.57359,3715,4.5735589999999995
-136.9364,-26.5919,-470834,0,20.0,10.11647,647.3914,2,0,4.52234,3715,4.5735589999999995
-136.9364,162.1784,-807504,1,20.0,10.0,1174.548,6,0,4.51856,5725,2.193673
-136.87,162.1168,-807504,1,20.0,10.0,1174.639,6,0,4.524966,5725,2.193673
-136.8228,-313.9288,-539406,0,20.0,14.0558,614.4046,3,0,6.283328,5872,9.285295
-136.6974,-313.9142,-539406,0,20.0,14.173129999999999,614.5308,3,0,6.3357779999999995,5872,9.285295
-136.373,-250.7634,-468722,0,20.0,10.0,710.3608,2,0,4.516776999999999,493,2.751297
-136.3224,-250.6885,-468722,0,20.0,10.0,710.4511,2,0,4.515415,493,2.751297
-135.8061,-165.5947,-504606,3,20.0,10.0,629.4412,6,0,4.520165,3964,3.858932
-135.7963,-165.5047,-504606,3,20.0,10.0,629.5317,6,0,4.520303,3964,3.858932
-135.7879,314.8364,-541166,0,0.0,0.0,642.7773,8,0,0.1028912,652,7.344367
-135.7868,314.8384,-541166,0,0.0,0.0,642.7796,8,0,0.1018578,652,7.344367
-135.3883,139.2702,-470218,1,20.0,10.0,546.519,8,0,4.503115,329,7.3341970000000005
-135.3448,139.1913,-470218,1,20.0,10.0,546.4289,8,0,4.502509,329,7.3341970000000005
-134.7531,44.13343,-473474,0,20.0,10.0,732.1772,8,0,4.516376,652,7.344367
-134.7337,114.71700000000001,-472506,1,20.0,10.0,633.2881,3,0,4.519647,3814,1.0289979999999999
-134.7303,114.6268,-472506,1,20.0,9.999998,633.3784,3,0,4.520304,3814,1.0289979999999999
-134.7098,180.5253,-66558,2,10.0,5.0,788.3079,1,0,2.29805,6787,8.933539999999999
-134.7083,180.5712,-66558,2,10.0,5.0,788.2618,1,0,2.2883720000000003,6787,8.933539999999999
-134.6945,-175.6993,-508214,1,20.0,10.0,581.8017,8,0,4.5201139999999995,1396,8.40135
-134.6867,-175.6093,-508214,1,20.0,10.0,581.7113,8,0,4.520032,1396,8.40135
-134.6634,44.12267,-473474,0,20.0,10.0,732.0869,8,0,4.516201000000001,652,7.344367
-134.156,187.2536,-537558,1,10.0,5.0,684.8654,4,0,2.28781,7160,2.699402
-134.1516,187.2991,-537558,1,10.0,5.0,684.8196,4,0,2.3039970000000003,7160,2.699402
-133.6406,-88.57726,-505574,2,20.0,10.0,627.6665,3,0,4.580037,5872,9.285295
-133.6343,-88.66783000000001,-505574,2,20.0,10.12358,627.7573,3,0,4.525514,5872,9.285295
-133.4565,-185.2588,-533510,0,20.0,10.14218,616.6757,6,0,4.5338330000000004,7413,4.717373
-133.4545,-185.168,-533510,0,20.0,10.0,616.5848,6,0,4.57397,7413,4.717373
-133.1057,226.9609,-537294,0,20.0,10.0,661.824,6,0,4.532845,7014,5.835563
-133.0522,226.8867,-537294,0,20.0,10.0,661.7326,6,0,4.511304,7014,5.835563
-131.4009,-14.88066,-539758,0,20.0,10.1028,635.7335,8,0,4.516228,630,5.906255000000001
-131.3297,-14.82332,-539758,0,20.0,10.0,635.8249,8,0,4.560699,630,5.906255000000001
-126.1272,-44.06675,-470306,0,20.0,13.18646,695.2363,3,0,5.894709,6708,2.001041
-126.0089,-44.054590000000005,-470306,0,20.0,13.306220000000001,695.3552,3,0,5.948241,6708,2.001041
-124.4569,-46.853559999999995,-471362,0,20.0,10.0,610.2682,4,0,4.5881870000000005,7285,9.251206
-124.3651,-46.85742,-471362,0,20.0,10.13602,610.1763,4,0,4.531078,7285,9.251206
-123.5064,-166.6045,-540198,0,20.0,10.0,613.4263,3,0,4.5795,3814,1.0289979999999999
-123.4143,-166.60299999999998,-540198,0,20.0,10.10534,613.3342,3,0,4.517362,3814,1.0289979999999999
-120.5583,-14.501520000000001,-466346,0,20.0,10.0,642.261,4,0,4.524657,7020,0.9956384
-120.4677,-14.505820000000002,-466346,0,20.0,10.0,642.3517,4,0,4.537344999999999,7020,0.9956384
